# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_952	cds	42923	43510	+	COBAOO_14645		Lipoprotein	SO:0001217, UniRef:UniRef50_S6B035
contig_952	cds	43568	43774	-	COBAOO_14650		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A024HNI6
contig_952	cds	44058	44336	+	COBAOO_14655		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A3M5D5Z6
contig_952	cds	44436	45596	-	COBAOO_14660	plsC	PlsC domain-containing protein	SO:0001217, UniRef:UniRef50_Q9HVF5
contig_952	cds	45693	45875	+	COBAOO_14665		CPXCG motif-containing cysteine-rich protein	SO:0001217, UniRef:UniRef50_A0A024HLR9
contig_952	cds	45875	46138	+	COBAOO_14670		DUF2007 domain-containing protein	SO:0001217, UniRef:UniRef50_A4XYK3
contig_952	cds	46151	46855	-	COBAOO_14675	mgtC	Protein MgtC	SO:0001217, UniRef:UniRef50_A0A0F7HGL8
contig_952	cds	47281	47895	+	COBAOO_14680		Abasic site processing protein	SO:0001217, UniRef:UniRef50_A0A5E7RHT8
contig_952	cds	47898	50036	-	COBAOO_14685		Methyl-accepting chemotaxis protein	SO:0001217, UniRef:UniRef50_A0A3M3F0H9
contig_952	cds	50199	51020	+	COBAOO_14690	loiP	Metalloprotease LoiP	SO:0001217, UniRef:UniRef50_A0A5E6XPB8
contig_952	cds	51200	52189	+	COBAOO_14695		Epimerase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HLR3
contig_952	cds	52199	52642	-	COBAOO_14700		Ester cyclase	SO:0001217, UniRef:UniRef50_A0A024HMX8
contig_952	cds	52759	53337	-	COBAOO_14705		GDT1 family protein	SO:0001217, UniRef:UniRef50_A0A0C4WJZ1
contig_952	cds	53690	55153	-	COBAOO_14710		Amino acid permease	SO:0001217, UniRef:UniRef50_A0A367M0Z5
contig_952	cds	55248	56246	-	COBAOO_14715		Ribosomal RNA small subunit methyltransferase C	SO:0001217, UniRef:UniRef50_Q9HVG4
contig_952	cds	56356	57327	-	COBAOO_14720		2-hydroxyacid dehydrogenase	SO:0001217, UniRef:UniRef50_A0A210Y185
contig_952	cds	57648	61691	+	COBAOO_14725		Hemagglutination activity domain-containing protein	SO:0001217, UniRef:UniRef50_A0A485G5R8
contig_952	cds	61754	63460	+	COBAOO_14730	cdrB	two-partner secretion system transporter CdrB	BlastRules:WP_010895680, SO:0001217, UniRef:UniRef50_A6VC17
contig_952	cds	63763	64152	+	COBAOO_14735		hypothetical protein	
contig_952	cds	64312	65523	-	COBAOO_14740		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A075KJ56
contig_952	cds	65834	68665	+	COBAOO_14745	xdhA	Xanthine dehydrogenase molybdenum-binding subunit XdhA	SO:0001217, UniRef:UniRef50_A0A5E5BH01
contig_952	cds	68658	69197	+	COBAOO_14750	xdhC	Xanthine dehydrogenase subunit XdhC	SO:0001217, UniRef:UniRef50_A0A3S4T2Z9
contig_952	cds	69200	70447	+	COBAOO_14755		Alcohol dehydrogenase (Quinone), cytochrome c subunit	SO:0001217, UniRef:UniRef50_A0A5E6TRP0
contig_952	cds	70451	71422	+	COBAOO_14760		Putative xanthine dehydrogenase subunit A	SO:0001217, UniRef:UniRef50_A0A127N0P2
contig_952	cds	71422	71997	+	COBAOO_14765		NTP-transf-3 domain-containing protein	SO:0001217, UniRef:UniRef50_Q1I9M8
contig_952	cds	71998	73122	-	COBAOO_14770		50S rRNA methyltransferase	SO:0001217, UniRef:UniRef50_A0A656YKX2
contig_952	cds	73450	74448	+	COBAOO_14775		C4-dicarboxylate ABC transporter	SO:0001217, UniRef:UniRef50_A0A3M3F0X1
contig_952	cds	74555	75331	+	COBAOO_14780		ferredoxin--NADP(+) reductase	SO:0001217, UniRef:UniRef50_Q4K5Q5
contig_952	cds	75436	75849	-	COBAOO_14785		Large-conductance mechanosensitive channel	SO:0001217, UniRef:UniRef50_A0A1P9X036
contig_952	cds	76076	77629	+	COBAOO_14790		Catalase	SO:0001217, UniRef:UniRef50_Q59635
contig_952	cds	77818	79359	+	COBAOO_14795	katB	catalase KatB	BlastRules:WP_003094881, BlastRules:WP_046463487, EC:1.11.1.6, SO:0001217, UniRef:UniRef50_Q59635
contig_952	cds	79422	79964	+	COBAOO_14800		ANK-REP-REGION domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1G8BM79
contig_952	cds	80039	80293	+	COBAOO_14805		GTP-binding protein	SO:0001217, UniRef:UniRef50_U1ZSV7
contig_952	cds	80355	80789	-	COBAOO_14810	copD	CopD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A524IWI7
contig_952	cds	80899	82260	+	COBAOO_14815	radA	DNA repair protein RadA	SO:0001217, UniRef:UniRef50_P24554
contig_952	cds	82267	82644	-	COBAOO_14820	mapZ	cyclic di-GMP-binding protein MapZ	BlastRules:WP_003094864, SO:0001217, UniRef:UniRef50_Q9HVI1
contig_952	cds	82847	83353	+	COBAOO_14825		DUF3015 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2D9UR97
contig_952	cds	83691	85757	+	COBAOO_14830	btsT	Pyruvate/proton symporter BtsT	SO:0001217, UniRef:UniRef50_P39396
contig_952	cds	85806	86009	+	COBAOO_14835		DUF466 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A656JKU5
contig_952	cds	86069	87073	+	COBAOO_14840	cobW	CobW C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_E0SC99
contig_952	cds	87102	87476	+	COBAOO_14845		hypothetical protein	
contig_952	cds	87554	88807	-	COBAOO_14850		Serine hydroxymethyltransferase	SO:0001217, UniRef:UniRef50_A0A377C846
contig_952	cds	88930	93177	-	COBAOO_14855	morA	cyclic di-GMP receptor MorA	BlastRules:WP_003112799, BlastRules:WP_195670259, SO:0001217, UniRef:UniRef50_A0A127MMK1
contig_952	cds	93421	93984	-	COBAOO_14860	nfxB	efflux pump transcriptional repressor NfxB	BlastRules:WP_121692625, SO:0001217, UniRef:UniRef50_A0A8D6S0J9
contig_952	cds	94244	95308	+	COBAOO_14865	mexC	multidrug efflux RND transporter periplasmic adaptor subunit MexC	BlastRules:WP_003116286, SO:0001217, UniRef:UniRef50_A0A379L0K6
contig_952	cds	95336	98467	+	COBAOO_14870	mexD	multidrug efflux RND transporter permease subunit MexD	BlastRules:WP_003112801, SO:0001217, UniRef:UniRef50_I7BYS7
contig_952	cds	98473	99912	+	COBAOO_14875	oprJ	multidrug efflux transporter outer membrane subunit OprJ	BlastRules:WP_116523187, SO:0001217, UniRef:UniRef50_Q51397
contig_952	cds	99963	100598	-	COBAOO_14880	nfxB	HTH-type transcriptional regulator NfxB	SO:0001217, UniRef:UniRef50_P32265
contig_952	cds	100678	100833	-	COBAOO_14885	eamA	EamA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1C7B9V4
contig_952	cds	100974	102638	+	COBAOO_14890	ettA	Energy-dependent translational throttle protein EttA	SO:0001217, UniRef:UniRef50_A0A2A4MW24
contig_952	cds	103118	103831	+	COBAOO_14895	lolD	Lipoprotein-releasing system ATP-binding protein LolD	SO:0001217, UniRef:UniRef50_A0A376E4B9
contig_952	cds	103828	105021	+	COBAOO_14900		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A5M9IFB1
contig_952	cds	105014	106495	+	COBAOO_14905	tolC	TolC family protein	SO:0001217, UniRef:UniRef50_A0A3M4VE61
contig_952	cds	106485	107762	+	COBAOO_14910		Multidrug resistance efflux pump	SO:0001217, UniRef:UniRef50_A0A0N0VJN5
contig_952	cds	108359	108847	+	COBAOO_14915		Protein activator	SO:0001217, UniRef:UniRef50_A0A1I3MST7
contig_952	cds	109061	110497	+	COBAOO_14920		Long-chain fatty acid transport protein	SO:0001217, UniRef:UniRef50_A0A1L7FWQ7
contig_952	cds	110793	112130	+	COBAOO_14925		Glutamate dehydrogenase	SO:0001217, UniRef:UniRef50_W9TG90
contig_952	cds	112191	113231	-	COBAOO_14930		Cytochrome c551 peroxidase	SO:0001217, UniRef:UniRef50_A0A7G1QAR9
contig_952	cds	113355	113732	-	COBAOO_14935		Lipoprotein	SO:0001217, UniRef:UniRef50_S6ACQ2
contig_952	cds	113834	114859	-	COBAOO_14940		RNA 3'-terminal phosphate cyclase	SO:0001217, UniRef:UniRef50_Q4KEB8
contig_952	cds	114856	115668	-	COBAOO_14945		Nucleotidyltransferase	SO:0001217, UniRef:UniRef50_Q7NZ84
contig_952	cds	115705	116919	-	COBAOO_14950		3'-phosphate/5'-hydroxy nucleic acid ligase	SO:0001217, UniRef:UniRef50_A0A381GFH9
contig_952	cds	116975	118120	-	COBAOO_14955		PHB domain-containing protein	SO:0001217, UniRef:UniRef50_B4EM29
contig_952	tRNA	118392	118465	-	COBAOO_14960	trnR	tRNA-Arg(acg)	SO:0001036
contig_952	cds	118780	120375	+	COBAOO_14965	zraR	Transcriptional regulatory protein ZraR	SO:0001217, UniRef:UniRef50_A0A1E3H3H0
contig_952	cds	120431	120985	+	COBAOO_14970	ybiA	N-glycosidase YbiA	SO:0001217, UniRef:UniRef50_A0A236F620
contig_952	cds	120979	122232	-	COBAOO_14975		DUF4105 domain-containing protein	SO:0001217, UniRef:UniRef50_V6ALW8
contig_954	cds	164	457	+	COBAOO_14980		hypothetical protein	
contig_962	ncRNA	18	104	-	COBAOO_14985	t44	t44 RNA	RFAM:RF00127, SO:0000655
contig_963	cds	235	1071	+	COBAOO_14990		Isomerase	SO:0001217, UniRef:UniRef50_A0A267C8A7
contig_963	cds	1231	3672	-	COBAOO_14995		STN domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1C2DKK9
contig_963	cds	3750	4592	-	COBAOO_15000	fecR	FecR domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0A8RKN6
contig_963	cds	4589	5113	-	COBAOO_15005		RNA polymerase sigma-70 factor, ECF subfamily	SO:0001217, UniRef:UniRef50_A0A1H5LLN8
contig_963	cds	5342	5665	-	COBAOO_15010		DUF3077 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8G4IP04
contig_963	cds	6078	7511	+	COBAOO_15015	pmpM	proton-coupled multidrug efflux MATE transporter PmpM	BlastRules:WP_003112388, SO:0001217, UniRef:UniRef50_Q9I3Y3
contig_963	cds	7494	8387	-	COBAOO_15020	eamA	EamA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A084IPG7
contig_963	cds	8437	9036	+	COBAOO_15025	sutR	HTH-type transcriptional regulator SutR	SO:0001217, UniRef:UniRef50_A0A5E6XFL5
contig_963	cds	9074	9472	+	COBAOO_15030		3-dmu-9-3-mt domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Y2QPX4
contig_963	cds	9488	9964	-	COBAOO_15035	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	SO:0001217, UniRef:UniRef50_A0A0P0MH94
contig_963	cds	10033	11139	-	COBAOO_15040		Sialidase	SO:0001217, UniRef:UniRef50_A0A0C4XYF6
contig_963	cds	11160	11429	-	COBAOO_15045	thiS	Thiamine biosynthesis protein ThiS	SO:0001217, UniRef:UniRef50_A0A024HF83
contig_963	cds	11687	12112	+	COBAOO_15050		YCII domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4Q7L3G9
contig_963	cds	12149	12562	+	COBAOO_15055		3-dmu-9-3-mt domain-containing protein	SO:0001217, UniRef:UniRef50_Q5P0P9
contig_963	cds	12733	13944	+	COBAOO_15060		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1D7ZQ99
contig_963	cds	13952	15196	-	COBAOO_15065		RNA polymerase subunit sigma-24	SO:0001217, UniRef:UniRef50_A0A257SQE3
contig_963	cds	15193	15942	-	COBAOO_15070		Thioredoxin	SO:0001217, UniRef:UniRef50_A0A0D6BE74
contig_963	cds	16117	16467	-	COBAOO_15075		YCII domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6V8KDF0
contig_963	cds	16650	16988	-	COBAOO_15080		Mechanosensitive ion channel protein	SO:0001217, UniRef:UniRef50_A0A1C7BH72
contig_963	cds	17423	18115	+	COBAOO_15085		DNA-binding response regulator	SO:0001217, UniRef:UniRef50_A0A069Q905
contig_963	cds	18181	19746	+	COBAOO_15090		Lysine decarboxylase, constitutive	SO:0001217, UniRef:UniRef50_A0A5E5QXW7
contig_963	cds	19757	21346	-	COBAOO_15095		Ribosomal protein S6--L-glutamate ligase	SO:0001217, UniRef:UniRef50_A0A5E7TRK7
contig_963	cds	21530	22324	-	COBAOO_15100		Dehydrogenase	SO:0001217, UniRef:UniRef50_A0A285AX59
contig_963	cds	22420	22878	-	COBAOO_15105	pagP	palmitoyltransferase PagP	BlastRules:WP_003082771, SO:0001217, UniRef:UniRef50_A0A1I5RN34
contig_963	cds	23330	24238	+	COBAOO_15110		ABC transporter	SO:0001217, UniRef:UniRef50_A0A0Q0YX25
contig_963	cds	24441	25187	+	COBAOO_15115	gltJ	Glutamate/aspartate import permease protein GltJ	SO:0001217, UniRef:UniRef50_P0AER4
contig_963	cds	25187	25852	+	COBAOO_15120	gltK	GltK protein	SO:0001217, UniRef:UniRef50_A0A0W8ASA7
contig_963	cds	25849	26583	+	COBAOO_15125	osmV	Osmoprotectant import ATP-binding protein OsmV	SO:0001217, UniRef:UniRef50_A0A5E6WYB6
contig_963	cds	26661	28334	+	COBAOO_15130		Glutathione hydrolase proenzyme	SO:0001217, UniRef:UniRef50_A0A3B8QU72
contig_963	cds	28420	29508	+	COBAOO_15135		Glutaminase-asparaginase	SO:0001217, UniRef:UniRef50_A0A212JJJ3
contig_963	cds	29604	31505	+	COBAOO_15140		Periplasmic sensor Signal transduction histidine kinase	SO:0001217, UniRef:UniRef50_A0A024EGB2
contig_963	cds	31502	32827	+	COBAOO_15145	dctD	C4-dicarboxylate transport transcriptional regulatory protein DctD	SO:0001217, UniRef:UniRef50_A0A0M6Y408
contig_963	cds	33163	34275	+	COBAOO_15150		Alkene reductase	SO:0001217, UniRef:UniRef50_A0A0C7D0E2
contig_963	cds	34470	34676	+	COBAOO_15155		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A431XHI3
contig_963	cds	34697	35320	-	COBAOO_15160		Trans-aconitate 2-methyltransferase	SO:0001217, UniRef:UniRef50_A0A853SZJ2
contig_963	cds	35646	37193	+	COBAOO_15165	yoaE	UPF0053 inner membrane protein YoaE	SO:0001217, UniRef:UniRef50_P0AEC2
contig_963	cds	37249	38028	-	COBAOO_15170		Ribitol 2-dehydrogenase	SO:0001217, UniRef:UniRef50_A0A7G2JM39
contig_963	cds	38034	38450	-	COBAOO_15175		Heme-binding protein	SO:0001217, UniRef:UniRef50_A0A0A8RPH5
contig_963	cds	38550	39458	+	COBAOO_15180		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A498RWM8
contig_963	cds	39462	41390	-	COBAOO_15185		Serine protease	SO:0001217, UniRef:UniRef50_Q9I417
contig_963	cds	41477	43024	-	COBAOO_15190		L-threonine dehydratase	SO:0001217, UniRef:UniRef50_S6BMC4
contig_963	cds	43021	43428	-	COBAOO_15195		SnoaL-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A485HTA2
contig_963	ncRNA	43473	43546	-	COBAOO_15200	P9	Pseudomonas sRNA P9	RFAM:RF00624, SO:0000655
contig_963	cds	43694	44206	-	COBAOO_15205		Carboxypeptidase regulatory-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A072ZU62
contig_963	cds	44266	44598	-	COBAOO_15210		DUF883 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0D1PDD9
contig_963	cds	44727	46925	-	COBAOO_15215		Hydroxamate-type ferrisiderophore receptor	SO:0001217, UniRef:UniRef50_A0A157RSE7
contig_963	cds	47164	48054	-	COBAOO_15220		Protoheme IX farnesyltransferase	SO:0001217, UniRef:UniRef50_A0A379WEJ8
contig_963	cds	48065	48400	-	COBAOO_15225		Cytochrome bo(3) ubiquinol oxidase subunit 4	SO:0001217, UniRef:UniRef50_Q9WWR4
contig_963	cds	48400	49029	-	COBAOO_15230		Cytochrome bo(3) ubiquinol oxidase subunit 3	SO:0001217, UniRef:UniRef50_Q9I425
contig_963	cds	49033	51009	-	COBAOO_15235		Cytochrome bo(3) ubiquinol oxidase subunit 1	SO:0001217, UniRef:UniRef50_P57543
contig_963	cds	51016	52011	-	COBAOO_15240		Ubiquinol oxidase subunit 2	SO:0001217, UniRef:UniRef50_A0A1H1Y8G1
contig_963	cds	52638	54179	-	COBAOO_15245		Drug resistance transporter, EmrB/QacA subfamily	SO:0001217, UniRef:UniRef50_A0A1H4RLW4
contig_963	cds	54337	54951	+	COBAOO_15250	tetR	Bacterial regulatory protein, TetR family protein 20	SO:0001217, UniRef:UniRef50_E3HX79
contig_963	cds	54959	55345	-	COBAOO_15255		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A0A072ZU70
contig_963	cds	55359	56717	-	COBAOO_15260		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0J6NFF5
contig_963	cds	56825	57736	+	COBAOO_15265	dmlR	HTH-type transcriptional regulator DmlR	SO:0001217, UniRef:UniRef50_A0A0B7D7C0
contig_963	cds	57787	58614	-	COBAOO_15270		Phosphonoacetaldehyde hydrolase	SO:0001217, UniRef:UniRef50_Q9I433
contig_963	cds	58650	59765	-	COBAOO_15275		2-aminoethylphosphonate--pyruvate transaminase	SO:0001217, UniRef:UniRef50_Q9I434
contig_963	cds	59933	60793	+	COBAOO_15280		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5ENE6
contig_963	cds	60803	61327	-	COBAOO_15285		DUF2937 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HK07
contig_963	cds	61354	62127	-	COBAOO_15290		Glutamine amidotransferase type-2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A218VHE3
contig_963	cds	62131	62592	-	COBAOO_15295		hypothetical protein	PFAM:PF01230.26
contig_963	cds	62656	63129	-	COBAOO_15300		MFS transporter	SO:0001217, UniRef:UniRef50_A0A069Q0L0
contig_963	cds	63278	65329	+	COBAOO_15305		Peptidase-S9-N domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8S0GYK9
contig_963	cds	65406	65945	+	COBAOO_15310		hypothetical protein	PFAM:PF10502.12
contig_963	cds	65952	68507	-	COBAOO_15315	hxuC	heme receptor HxuC	BlastRules:WP_003112363, SO:0001217, UniRef:UniRef50_A0A4P0TE16
contig_963	cds	68636	69619	-	COBAOO_15320		Putative transmembrane sensor	SO:0001217, UniRef:UniRef50_A6V8Q9
contig_963	cds	69616	70143	-	COBAOO_15325		DNA-directed RNA polymerase sigma-70 factor	SO:0001217, UniRef:UniRef50_A0A072ZIJ9
contig_963	cds	70293	70742	-	COBAOO_15330		UPF0260 protein Atu0932	SO:0001217, UniRef:UniRef50_Q8UGV3
contig_963	cds	70819	71094	-	COBAOO_15335		Metal/formaldehyde-sensitive transcriptional repressor	SO:0001217, UniRef:UniRef50_D3RTF2
contig_963	cds	71162	72136	+	COBAOO_15340	aitP	CDF family iron/cobalt efflux transporter AitP	BlastRules:WP_003112362, SO:0001217, UniRef:UniRef50_A0A4V0I495
contig_963	cds	72148	73080	-	COBAOO_15345		Glyoxylate/hydroxypyruvate reductase A	SO:0001217, UniRef:UniRef50_A0A446AZ61
contig_963	cds	73335	73628	-	COBAOO_15350	ycgL	YcgL domain-containing protein PA1295	SO:0001217, UniRef:UniRef50_Q9I449
contig_963	cds	73625	74749	-	COBAOO_15355		Ribonuclease D	SO:0001217, UniRef:UniRef50_A6V8R6
contig_963	cds	74890	75951	+	COBAOO_15360		Gluconolactonase	SO:0001217, UniRef:UniRef50_A0A3M2RBB9
contig_963	cds	76252	77106	+	COBAOO_15365		putative 3-mercaptopyruvate sulfurtransferase	SO:0001217, UniRef:UniRef50_Q9I452
contig_963	cds	77128	77967	-	COBAOO_15370		Hydrolase	SO:0001217, UniRef:UniRef50_A0A1C7BT65
contig_963	cds	78079	78672	+	COBAOO_15375		HTH tetR-type domain-containing protein	SO:0001217, UniRef:UniRef50_U6ZLB7
contig_963	cds	78894	79373	+	COBAOO_15380	araC	AraC family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0D6BM22
contig_963	cds	79579	80853	+	COBAOO_15385		Long-chain fatty acid transport protein	SO:0001217, UniRef:UniRef50_A0A095SK61
contig_963	cds	80912	81466	-	COBAOO_15390		Glutathione peroxidase	SO:0001217, UniRef:UniRef50_A0A0F7XVE4
contig_963	cds	81631	82830	-	COBAOO_15395	yhjX	Putative MFS-type transporter YhjX	SO:0001217, UniRef:UniRef50_A0A238J3Y9
contig_963	cds	82904	83317	-	COBAOO_15400		HTH marR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HK30
contig_963	cds	83484	85304	+	COBAOO_15405		Acyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A7W5ZW40
contig_963	cds	85335	85895	-	COBAOO_15410		HTH tetR-type domain-containing protein	SO:0001217, UniRef:UniRef50_E5YDN1
contig_963	cds	86014	87519	+	COBAOO_15415		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0A8RJZ6
contig_963	cds	87482	88219	-	COBAOO_15420		Adenosylcobinamide-GDP ribazoletransferase	SO:0001217, UniRef:UniRef50_Q88M93
contig_963	cds	88222	88806	-	COBAOO_15425		Alpha-ribazole phosphatase	SO:0001217, UniRef:UniRef50_W6M807
contig_963	cds	88803	89858	-	COBAOO_15430		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_Q885W6
contig_963	cds	89855	90376	-	COBAOO_15435		Bifunctional adenosylcobalamin biosynthesis protein	SO:0001217, UniRef:UniRef50_E1VHW2
contig_963	cds	90369	91841	-	COBAOO_15440		Cobyric acid synthase	SO:0001217, UniRef:UniRef50_A0A258TVN1
contig_963	cds	91834	92829	-	COBAOO_15445		threonine-phosphate decarboxylase	SO:0001217, UniRef:UniRef50_A0A5E6UM25
contig_963	cds	92822	93760	-	COBAOO_15450	cobD	Cobalamin biosynthesis protein CobD	SO:0001217, UniRef:UniRef50_A4VJ38
contig_963	cds	93757	94413	-	COBAOO_15455		5,6-dimethylbenzimidazole synthase	SO:0001217, UniRef:UniRef50_A0A2R8CP57
contig_963	cds	94415	95722	-	COBAOO_15460		Hydrogenobyrinate a,c-diamide synthase	SO:0001217, UniRef:UniRef50_Q9I471
contig_963	cds	95754	96365	-	COBAOO_15465		Corrinoid adenosyltransferase	SO:0001217, UniRef:UniRef50_A0A0S2GB93
contig_963	cds	96429	98267	-	COBAOO_15470		TonB-dependent vitamin B12 receptor	SO:0001217, UniRef:UniRef50_A0A0H3YXR7
contig_963	ncRNA-region	98364	98571	-			Cobalamin riboswitch	RFAM:RF00174, SO:0000035
contig_963	cds	98619	100226	-	COBAOO_15475		Fusaric acid resistance protein	SO:0001217, UniRef:UniRef50_A0A485ENI2
contig_967	cds	169	465	+	COBAOO_15480		hypothetical protein	
contig_968	cds	35	472	+	COBAOO_15485		hypothetical protein	PFAM:PF02782.19
contig_973	cds	136	474	+	COBAOO_15490		hypothetical protein	PFAM:PF01568.24
contig_974	cds	226	1767	-	COBAOO_15495		Phosphoenolpyruvate carboxykinase (ATP)	SO:0001217, UniRef:UniRef50_Q9HTZ7
contig_974	cds	1883	2776	-	COBAOO_15500		33 kDa chaperonin	SO:0001217, UniRef:UniRef50_A4XP74
contig_974	ncRNA-region	2842	2945	+			Pseudomonas PA5194 thermometer	RFAM:RF02813, SO:0002168
contig_974	cds	2889	3692	+	COBAOO_15505		acidPPc domain-containing protein	SO:0001217, UniRef:UniRef50_E2XJV7
contig_974	cds	3730	4131	-	COBAOO_15510		Heat shock protein 15	SO:0001217, UniRef:UniRef50_C3K4J2
contig_974	cds	4269	4769	+	COBAOO_15515		Zn-protease domain-containing protein	SO:0001217, UniRef:UniRef50_F6AJ32
contig_974	cds	4901	5806	+	COBAOO_15520		putative alpha-L-glutamate ligase	SO:0001217, UniRef:UniRef50_Q87JS5
contig_974	cds	5997	6920	+	COBAOO_15525		Murein tetrapeptide carboxypeptidase	SO:0001217, UniRef:UniRef50_Q9HTZ1
contig_974	cds	6996	8315	-	COBAOO_15530	amgS	two-component system sensor histidine kinase AmgS	BlastRules:WP_003096258, SO:0001217, UniRef:UniRef50_A0A4R6TTY4
contig_974	cds	8410	9153	-	COBAOO_15535	amgR	two-component system response regulator AmgR	BlastRules:WP_003096259, SO:0001217, UniRef:UniRef50_P0AA18
contig_974	cds	9342	11681	+	COBAOO_15540		30S Ribosomal protein S1	SO:0001217, UniRef:UniRef50_A0A109LD39
contig_974	cds	11693	12082	+	COBAOO_15545	paaI	Acyl-coenzyme A thioesterase PaaI	SO:0001217, UniRef:UniRef50_A0A5E7N0Q4
contig_974	cds	12289	13872	+	COBAOO_15550		Glutamate--cysteine ligase	SO:0001217, UniRef:UniRef50_Q88AR1
contig_974	cds	13915	15213	-	COBAOO_15555		Amino-acid acetyltransferase	SO:0001217, UniRef:UniRef50_Q88AR2
contig_974	cds	15550	16251	+	COBAOO_15560		UPF0056 membrane protein	SO:0001217, UniRef:UniRef50_A0A075K246
contig_974	cds	16224	17378	-	COBAOO_15565		Acetylornithine deacetylase	SO:0001217, UniRef:UniRef50_I4KCC7
