# Annotated with Bakta								
# Software: v1.8.2								
"# Database: v5.0, light"								
# DOI: 10.1099/mgen.0.000685								
# URL: github.com/oschwengers/bakta								
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_908	cds	105792	106649	+	COBAOO_10225		Acyl dehydratase	"SO:0001217, UniRef:UniRef50_A0A089WJ48"
contig_908	cds	106696	107037	+	COBAOO_10230		Nucleotide pyrophosphohydrolase	"SO:0001217, UniRef:UniRef50_A0A024HPR6"
contig_908	cds	107034	107783	+	COBAOO_10235		tRNA 5-carboxymethoxyuridine methyltransferase	"SO:0001217, UniRef:UniRef50_A0A109L859"
contig_908	cds	107849	108469	+	COBAOO_10240		DUF4136 domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A3M5DD16"
contig_908	cds	108454	109389	-	COBAOO_10245		GP-PDE domain-containing protein	"SO:0001217, UniRef:UniRef50_Q9HV16"
contig_908	cds	109520	110083	+	COBAOO_10250		DUF4136 domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A3M5DD16"
contig_908	cds	110085	110567	+	COBAOO_10255		N-acetyltransferase domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A024HPH8"
contig_908	cds	110557	110934	+	COBAOO_10260		Peroxiredoxin	"SO:0001217, UniRef:UniRef50_A0A024HPS0"
contig_908	cds	110931	111398	+	COBAOO_10265		Glycine cleavage system H protein	"SO:0001217, UniRef:UniRef50_A0A024HP55"
contig_908	cds	111515	112243	+	COBAOO_10270		UPF0157 protein PA4798	"SO:0001217, UniRef:UniRef50_Q9HV11"
contig_908	cds	112266	112844	-	COBAOO_10275		Toxin	"SO:0001217, UniRef:UniRef50_A0A2N9CTI0"
contig_908	cds	112841	113641	-	COBAOO_10280	ubiE	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE	"SO:0001217, UniRef:UniRef50_A0A5E7BAK8"
contig_908	cds	113937	114377	-	COBAOO_10285		hypothetical protein	
contig_908	cds	114568	115290	+	COBAOO_10290		(R)-stereoselective amidase	"SO:0001217, UniRef:UniRef50_A0A6M8MM59"
contig_908	tRNA	115331	115426	-	COBAOO_10295	trnU	tRNA-SeC(tca)	SO:0005857
contig_908	cds	115558	116175	-	COBAOO_10300		Methyltransferase family protein	"SO:0001217, UniRef:UniRef50_A0A4R6Z286"
contig_908	cds	116270	117667	-	COBAOO_10305		APC family permease	"SO:0001217, UniRef:UniRef50_A0A0D7MJI9"
contig_908	cds	117716	119122	-	COBAOO_10310		Aminotransferase	"SO:0001217, UniRef:UniRef50_A0A0A8RE22"
contig_908	cds	119269	120087	+	COBAOO_10315		HTH luxR-type domain-containing protein	"SO:0001217, UniRef:UniRef50_U1ZIU0"
contig_908	cds	120091	122016	-	COBAOO_10320		Selenocysteine-specific elongation factor	"SO:0001217, UniRef:UniRef50_A0A6C0TTA5"
contig_908	cds	122013	123419	-	COBAOO_10325		L-seryl-tRNA(Sec) selenium transferase	"SO:0001217, UniRef:UniRef50_A0A261S3J1"
contig_908	cds	123498	124427	-	COBAOO_10330		hypothetical protein	
contig_908	cds	124560	125186	-	COBAOO_10335		Formate dehydrogenase O gamma subunit	"SO:0001217, UniRef:UniRef50_A0A031GIP1"
contig_908	cds	125258	126187	-	COBAOO_10340		Formate dehydrogenase iron-sulfur subunit	"SO:0001217, UniRef:UniRef50_D4BV78"
contig_908	cds	126196	129276	-	COBAOO_10345		Formate dehydrogenase-N subunit alpha	"SO:0001217, UniRef:UniRef50_A0A8G1G190"
contig_908	ncRNA-region	128633	128691	-			Selenocysteine insertion sequence 3	"RFAM:RF01989, SO:1001268"
contig_908	cds	129584	130513	-	COBAOO_10350	lipC	lipase LipC	"BlastRules:WP_003112346, SO:0001217, UniRef:UniRef50_P15493"
contig_908	cds	130873	132918	+	COBAOO_10355		"2,4-dienoyl-CoA reductase, NADH and FMN-linked"	"SO:0001217, UniRef:UniRef50_A0A653SLB1"
contig_908	cds	133127	133576	+	COBAOO_10360		DMT family transporter	"SO:0001217, UniRef:UniRef50_A0A024HPK6"
contig_908	cds	133733	134968	+	COBAOO_10365		DUF1835 domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A0W0MDQ9"
contig_908	cds	134944	135438	+	COBAOO_10370	ykgJ	YkgJ family cysteine cluster protein	"SO:0001217, UniRef:UniRef50_A0KS25"
contig_908	cds	135441	136877	-	COBAOO_10375		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase	"SO:0001217, UniRef:UniRef50_A0A5E5R2I0"
contig_908	cds	136874	137848	-	COBAOO_10380		"Glycosyl transferase, family 2"	"SO:0001217, UniRef:UniRef50_A4G5H8"
contig_908	cds	137845	138207	-	COBAOO_10385	gtrA	GtrA domain-containing protein	"SO:0001217, UniRef:UniRef50_A6VCS5"
contig_908	cds	138444	139805	+	COBAOO_10390		DNA-damage-inducible protein F	"SO:0001217, UniRef:UniRef50_G8Q620"
contig_908	cds	139781	140149	-	COBAOO_10395		DUF2493 domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A8G7T1P8"
contig_908	cds	140137	141804	-	COBAOO_10400		Phosphate:Na+ symporter	"SO:0001217, UniRef:UniRef50_A0A0C5E8J8"
contig_908	cds	141847	142056	-	COBAOO_10405		hypothetical protein	
contig_908	cds	142107	142883	-	COBAOO_10410		OMP-b-brl domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A1B5D1B8"
contig_908	cds	142981	145692	-	COBAOO_10415		"Magnesium-transporting ATPase, P-type 1"	"SO:0001217, UniRef:UniRef50_A0A1I0E7S8"
contig_908	cds	145919	146137	-	COBAOO_10420		Alpha/beta hydrolase	"SO:0001217, UniRef:UniRef50_A0A1B3EDM0"
contig_908	cds	146284	146418	-	COBAOO_10425		hypothetical protein	
contig_908	cds	146467	147306	-	COBAOO_10430		Arylamine N-acetyltransferase	"SO:0001217, UniRef:UniRef50_A0A024HPV4"
contig_908	cds	147431	147886	+	COBAOO_10435		DUF2214 domain-containing protein	"SO:0001217, UniRef:UniRef50_S6AP17"
contig_908	cds	147891	149291	-	COBAOO_10440		Dihydrolipoyl dehydrogenase	"SO:0001217, UniRef:UniRef50_K9NTE1"
contig_908	cds	149466	150005	+	COBAOO_10445	entH	Proofreading thioesterase EntH	"SO:0001217, UniRef:UniRef50_A0A5E7CZL2"
contig_908	cds	150073	150633	+	COBAOO_10450		HTH tetR-type domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A5E7MMJ8"
contig_908	cds	150638	151435	-	COBAOO_10455		SDR family NAD(P)-dependent oxidoreductase	"SO:0001217, UniRef:UniRef50_A0A6P1YH21"
contig_908	cds	151666	152283	+	COBAOO_10460		Hemolysin III	"SO:0001217, UniRef:UniRef50_A0A3M3EST9"
contig_908	cds	152329	153183	-	COBAOO_10465	cntI	pseudopaline transport inner membrane protein CntI	"BlastRules:WP_003104336, SO:0001217, UniRef:UniRef50_Q9HUX6"
contig_908	cds	153165	154466	-	COBAOO_10470	cntM	pseudopaline biosynthesis dehydrogenase CntM	BlastRules:WP_003112333
contig_908	cds	154463	155254	-	COBAOO_10475	cntL	pseudopaline biosynthesis protein CntL	"BlastRules:WP_003112332, SO:0001217, UniRef:UniRef50_A0A0H2ZHV3"
contig_908	cds	155284	157410	-	COBAOO_10480	cntO	pseudopaline transport outer membrane protein CntO	"BlastRules:WP_010895685, SO:0001217, UniRef:UniRef50_A0A0H2ZI93"
contig_908	cds	157552	158706	+	COBAOO_10485		HGSNAT-cat domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A0Q5MZC0"
contig_908	cds	158958	160868	-	COBAOO_10490		Biosynthetic arginine decarboxylase	"SO:0001217, UniRef:UniRef50_G4CTT6"
contig_908	cds	161119	161490	-	COBAOO_10495	yciH	Uncharacterized protein YciH	"SO:0001217, UniRef:UniRef50_P08245"
contig_908	cds	161694	162230	-	COBAOO_10500		Uncharacterized Nudix hydrolase PA4841	"SO:0001217, UniRef:UniRef50_Q9HUW9"
contig_908	cds	162234	163304	-	COBAOO_10505		DUF2333 domain-containing protein	"SO:0001217, UniRef:UniRef50_W6QRU1"
contig_908	cds	163348	163479	+	COBAOO_10510		hypothetical protein	
contig_908	cds	163657	165285	+	COBAOO_10515		Diguanylate cyclase response regulator	"SO:0001217, UniRef:UniRef50_A0A3M3F1D9"
contig_908	cds	165363	167336	+	COBAOO_10520	ctpL	Methyl-accepting chemotaxis protein CtpL	"SO:0001217, UniRef:UniRef50_Q9HUW6"
contig_908	cds	167496	169271	+	COBAOO_10525	dsbD	Thiol:disulfide interchange protein DsbD	"SO:0001217, UniRef:UniRef50_A0A2P4EYE0"
contig_908	cds	169415	169858	+	COBAOO_10530		3-dehydroquinate dehydratase	"SO:0001217, UniRef:UniRef50_A0A522WWM5"
contig_908	cds	169882	170352	+	COBAOO_10535		Biotin carboxyl carrier protein of acetyl-CoA carboxylase	"SO:0001217, UniRef:UniRef50_P37799"
contig_908	cds	170370	171719	+	COBAOO_10540		Biotin carboxylase	"SO:0001217, UniRef:UniRef50_A0A5E6PLB4"
contig_908	cds	171830	172696	+	COBAOO_10545		EI24 domain-containing protein	"SO:0001217, UniRef:UniRef50_A6VCV5"
contig_908	cds	172777	173661	+	COBAOO_10550		Ribosomal protein L11 methyltransferase	"SO:0001217, UniRef:UniRef50_Q88DK7"
contig_908	cds	173757	175031	+	COBAOO_10555		Znf/thioredoxin-put domain-containing protein	"SO:0001217, UniRef:UniRef50_Q1I4C4"
contig_908	cds	175235	176233	+	COBAOO_10560		tRNA-dihydrouridine synthase B	"SO:0001217, UniRef:UniRef50_A0A6S6WNU6"
contig_908	cds	176230	176553	+	COBAOO_10565		Putative Fis-like DNA-binding protein	"SO:0001217, UniRef:UniRef50_A0A1S1NZ73"
contig_908	cds	176633	178240	+	COBAOO_10570	purH	Bifunctional purine biosynthesis protein PurH	"SO:0001217, UniRef:UniRef50_Q8X611"
contig_908	cds	178344	179633	+	COBAOO_10575		Phosphoribosylamine--glycine ligase	"SO:0001217, UniRef:UniRef50_A4N1G2"
contig_908	cds	179737	182565	+	COBAOO_10580	retS	hybrid sensor histidine kinase/response regulator RetS	"BlastRules:WP_003112323, BlastRules:WP_003399691, SO:0001217, UniRef:UniRef50_A0A7Y7WF80"
contig_908	cds	183021	183614	+	COBAOO_10585		UPF0056 membrane protein	"SO:0001217, UniRef:UniRef50_S6AJ96"
contig_908	cds	184039	185304	+	COBAOO_10590		Urea ABC transporter substrate-binding protein	"SO:0001217, UniRef:UniRef50_A0A3M4FHN3"
contig_908	cds	185451	187040	+	COBAOO_10595		LIV-I protein H	"SO:0001217, UniRef:UniRef50_A0A3S4JU65"
contig_908	cds	187037	188116	+	COBAOO_10600	urtC	Urea ABC transporter permease subunit UrtC	"SO:0001217, UniRef:UniRef50_A0A1B1KNA2"
contig_908	cds	188113	188970	+	COBAOO_10605		ABC transporter ATPase	"SO:0001217, UniRef:UniRef50_A0A105Z7Z4"
contig_908	cds	189107	189805	+	COBAOO_10610		High-affinity branched-chain amino acid transport ATP-binding protein	"SO:0001217, UniRef:UniRef50_D8NAK9"
contig_908	cds	189889	190341	+	COBAOO_10615		N-acetyltransferase domain-containing protein	"SO:0001217, UniRef:UniRef50_A6VCX0"
contig_908	cds	190350	191192	+	COBAOO_10620	ureD	Urease accessory protein UreD	"SO:0001217, UniRef:UniRef50_A0A5E6YZT1"
contig_908	cds	191194	191496	+	COBAOO_10625		Urease subunit gamma	"SO:0001217, UniRef:UniRef50_Q4KJ06"
contig_908	cds	191505	192023	+	COBAOO_10630		L-methionine sulfoximine N-acetyltransferase	"BlastRules:WP_003099390, SO:0001217, UniRef:UniRef50_A0A064DZS9"
contig_908	cds	192040	192345	+	COBAOO_10635		Urease subunit beta	"SO:0001217, UniRef:UniRef50_B7K907"
contig_908	cds	192414	194114	+	COBAOO_10640		Urease subunit alpha	"SO:0001217, UniRef:UniRef50_Q7V3V2"
contig_908	ncRNA	192560	192846	-	COBAOO_10645	5_ureB_sRNA	5' ureB small RNA	"RFAM:RF02514, SO:0000655"
contig_908	cds	194233	195600	+	COBAOO_10650		VCBS repeat-containing protein	"SO:0001217, UniRef:UniRef50_A0A1C7BCJ0"
contig_908	cds	195610	195876	-	COBAOO_10655	dksA	DksA C4-type domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A0F6RE87"
contig_908	cds	195915	196616	+	COBAOO_10660		DUF4332 domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A1C7BLC6"
contig_908	cds	196717	197463	+	COBAOO_10665		NEL domain-containing protein	"SO:0001217, UniRef:UniRef50_A6VCX9"
contig_908	cds	197470	198300	-	COBAOO_10670		Oxaloacetate decarboxylase	"SO:0001217, UniRef:UniRef50_Q886Y2"
contig_908	cds	198541	199806	+	COBAOO_10675		Hsp70 family protein	"SO:0001217, UniRef:UniRef50_N2JPU6"
contig_908	cds	199981	200397	-	COBAOO_10680		hypothetical protein	PFAM:PF07769.17
contig_908	cds	200552	201091	+	COBAOO_10685		MOSC domain-containing protein	"SO:0001217, UniRef:UniRef50_E5WLL7"
contig_908	cds	201180	201524	+	COBAOO_10690	osmE	DNA-binding transcriptional activator OsmE	"SO:0001217, UniRef:UniRef50_A0A072ZJR1"
contig_908	cds	201568	201975	-	COBAOO_10695		Rho-N domain-containing protein	"SO:0001217, UniRef:UniRef50_Q4KFQ1"
contig_908	cds	202122	202934	+	COBAOO_10700	brlR	c-di-GMP-binding multidrug transporter transcriptional regulator BrlR	"BlastRules:WP_003095496, SO:0001217, UniRef:UniRef50_A0A069Q416"
contig_908	cds	202936	205005	-	COBAOO_10705	asmA	AsmA domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A0S1Y8Z6"
contig_908	cds	205301	205834	+	COBAOO_10710		Ferritin-like domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A4Y9S937"
contig_908	cds	206110	206451	+	COBAOO_10715		hypothetical protein	
contig_908	cds	206565	207332	-	COBAOO_10720		Oxidored-molyb domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A2N9MJU5"
contig_908	cds	207329	207943	-	COBAOO_10725		Ni-hydr-CYTB domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A833QCF9"
contig_908	cds	207997	208620	-	COBAOO_10730		DUF5666 domain-containing protein	"SO:0001217, UniRef:UniRef50_E0SGG1"
contig_908	cds	208650	209447	+	COBAOO_10735		DNA-binding response regulator	"SO:0001217, UniRef:UniRef50_R4WXK0"
contig_908	cds	209426	210817	+	COBAOO_10740		Sensor protein	"SO:0001217, UniRef:UniRef50_A0A380ADQ8"
contig_908	cds	210808	212124	-	COBAOO_10745		MFS domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A024HEQ5"
contig_908	cds	212344	213432	-	COBAOO_10750	desB	fatty acid desaturase DesB	"BlastRules:WP_003121132, SO:0001217, UniRef:UniRef50_V2UVD5"
contig_908	cds	213453	214553	-	COBAOO_10755		Putative oxidoreductase	"SO:0001217, UniRef:UniRef50_A0A0H2ZH56"
contig_908	cds	214712	215341	+	COBAOO_10760	desT	TetR family transcriptional regulator DesT	"BlastRules:WP_003107570, SO:0001217, UniRef:UniRef50_A0A3M3F233"
contig_908	cds	215571	216074	+	COBAOO_10765	ureE	Urease accessory protein UreE	"SO:0001217, UniRef:UniRef50_Q4KJ32"
contig_908	cds	216071	216742	+	COBAOO_10770	ureF	Urease accessory protein UreF	"SO:0001217, UniRef:UniRef50_A6VD01"
contig_908	cds	216753	217367	+	COBAOO_10775	ureG	Urease accessory protein UreG	"SO:0001217, UniRef:UniRef50_A8ET01"
contig_908	cds	217397	217969	+	COBAOO_10780		Urease accessory protein	"SO:0001217, UniRef:UniRef50_A0A0Q8QU74"
contig_908	cds	217985	219007	-	COBAOO_10785		Transmembrane sensor	"SO:0001217, UniRef:UniRef50_A0A1C7BIZ2"
contig_908	cds	219000	219536	-	COBAOO_10790		RNA polymerase sigma factor	"SO:0001217, UniRef:UniRef50_A0A2R3IWB6"
contig_908	cds	219702	222671	+	COBAOO_10795		STN domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A6S7D9A7"
contig_908	cds	222816	224069	-	COBAOO_10800	nicP	Porin-like protein NicP	"SO:0001217, UniRef:UniRef50_A0A5E7PM87"
contig_908	cds	224177	225646	-	COBAOO_10805		Vanillin dehydrogenase	"SO:0001217, UniRef:UniRef50_Q8NMB0"
contig_908	cds	225669	227009	-	COBAOO_10810	benK	Benzoate MFS transporter BenK	"SO:0001217, UniRef:UniRef50_A0A077K0M1"
contig_908	cds	227096	228682	-	COBAOO_10815		Benzoylformate decarboxylase	"SO:0001217, UniRef:UniRef50_A0A3T1E1M0"
contig_908	cds	228783	229679	+	COBAOO_10820	lysR	LysR family transcriptional regulator	"SO:0001217, UniRef:UniRef50_A0A433KNL5"
contig_908	cds	229694	231028	-	COBAOO_10825		MFS domain-containing protein	"SO:0001217, UniRef:UniRef50_N9AKL4"
contig_908	cds	231407	232462	+	COBAOO_10830		hypothetical protein	"PFAM:PF00355.29, PFAM:PF19112.3"
contig_908	cds	232477	233430	+	COBAOO_10835		Vanillate O-demethylase oxidoreductase	"SO:0001217, UniRef:UniRef50_A0A653E7G9"
contig_908	cds	233427	234140	-	COBAOO_10840	gntR	"Transcriptional regulator, GntR family"	"SO:0001217, UniRef:UniRef50_Q4ZSX3"
contig_908	cds	234204	234965	-	COBAOO_10845		Sulfoacetaldehyde reductase	"SO:0001217, UniRef:UniRef50_Q1R183"
contig_908	cds	235324	236256	-	COBAOO_10850		Ornithine cyclodeaminase	"SO:0001217, UniRef:UniRef50_Q9HUQ5"
contig_908	cds	236327	237043	-	COBAOO_10855		High-affinity branched-chain amino acid transport ATP-binding protein	"SO:0001217, UniRef:UniRef50_G8Q4Y6"
contig_908	cds	237040	237912	-	COBAOO_10860	braF	High-affinity branched-chain amino acid transport ATP-binding protein BraF	"SO:0001217, UniRef:UniRef50_P21629"
contig_908	cds	237909	239186	-	COBAOO_10865	livM	High-affinity branched-chain amino acid ABC transporter permease LivM	"SO:0001217, UniRef:UniRef50_A0A6M2AXD8"
contig_908	cds	239197	240111	-	COBAOO_10870		LIV-I protein H	"SO:0001217, UniRef:UniRef50_A0A3M3K699"
contig_908	cds	240346	241470	-	COBAOO_10875		Peripla-BP-6 domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A0C5DR79"
contig_908	cds	242090	243028	+	COBAOO_10880		HTH lysR-type domain-containing protein	"SO:0001217, UniRef:UniRef50_N2J805"
contig_908	cds	243085	244710	+	COBAOO_10885		Chemotaxis protein	"SO:0001217, UniRef:UniRef50_A0A127N0T8"
contig_908	cds	244757	245452	-	COBAOO_10890		Nudix hydrolase domain-containing protein	"SO:0001217, UniRef:UniRef50_Q1IBS4"
contig_908	cds	245467	246069	-	COBAOO_10895		Nicotinate-nicotinamide nucleotide adenylyltransferase	"SO:0001217, UniRef:UniRef50_A0A080VNC1"
contig_908	cds	246179	246838	+	COBAOO_10900		Nicotinamidase/pyrazinamidase	"SO:0001217, UniRef:UniRef50_A0A7Y9XTY2"
contig_908	cds	246841	248040	+	COBAOO_10905		Nicotinate phosphoribosyltransferase	"SO:0001217, UniRef:UniRef50_A0A077LMP2"
contig_908	cds	248069	248896	+	COBAOO_10910		NH(3)-dependent NAD(+) synthetase	"SO:0001217, UniRef:UniRef50_A4VKK4"
contig_908	cds	249030	249953	+	COBAOO_10915	choE	cholinesterase ChoE	"BlastRules:WP_003100000, SO:0001217, UniRef:UniRef50_A0A0C5E4J7"
contig_908	cds	250022	250468	-	COBAOO_10920		Azurin	"SO:0001217, UniRef:UniRef50_P00282"
contig_908	cds	250744	251331	+	COBAOO_10925		Cytokinin riboside 5'-monophosphate phosphoribohydrolase	"SO:0001217, UniRef:UniRef50_P48636"
contig_908	cds	251344	252039	-	COBAOO_10930	lysM	LysM domain-containing protein	"SO:0001217, UniRef:UniRef50_U6ZNS8"
contig_908	cds	252226	253077	-	COBAOO_10935		Small-conductance mechanosensitive channel	"SO:0001217, UniRef:UniRef50_A0A0C5JTJ5"
contig_908	cds	253328	254263	-	COBAOO_10940		Protein-glutamine gamma-glutamyltransferase	"SO:0001217, UniRef:UniRef50_A0A011NY16"
contig_908	cds	254263	256761	-	COBAOO_10945		Alpha-E domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A1C7BFT4"
contig_908	cds	257023	259266	-	COBAOO_10950	ygiQ	UPF0313 protein YgiQ	"SO:0001217, UniRef:UniRef50_Q46861"
contig_908	cds	259479	261359	+	COBAOO_10955		Diguanylate cyclase	"SO:0001217, UniRef:UniRef50_A0A3S4MMC8"
contig_908	cds	261853	263067	+	COBAOO_10960		family 1 glycosylhydrolase	"SO:0001217, UniRef:UniRef50_UPI001CC1786B"
contig_908	cds	263091	264182	-	COBAOO_10965		"Alanine racemase, biosynthetic"	"SO:0001217, UniRef:UniRef50_Q9HUN4"
contig_908	cds	264251	265645	-	COBAOO_10970		Replicative DNA helicase	"SO:0001217, UniRef:UniRef50_A0A522M6A2"
contig_908	cds	265774	266220	-	COBAOO_10975		50S ribosomal protein L9	"SO:0001217, UniRef:UniRef50_Q1QBZ2"
contig_908	cds	266242	267111	-	COBAOO_10980		DUF2232 domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A3M3Y7K5"
contig_908	cds	267148	267378	-	COBAOO_10985		30S ribosomal protein S18	"SO:0001217, UniRef:UniRef50_Q8RIE4"
contig_908	cds	267408	267827	-	COBAOO_10990		hypothetical protein	PFAM:PF01250.20
contig_908	cds	268042	268788	-	COBAOO_10995	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	"SO:0001217, UniRef:UniRef50_Q7MYU6"
contig_908	cds	268785	271502	-	COBAOO_11000		Ribonuclease R	"SO:0001217, UniRef:UniRef50_A0A089YVN5"
contig_908	tRNA	271707	271793	+	COBAOO_11005	trnL	tRNA-Leu(cag)	SO:0000264
contig_908	tRNA	271923	272009	+	COBAOO_11010	trnL	tRNA-Leu(cag)	SO:0000264
contig_908	cds	272166	273458	-	COBAOO_11015		Adenylosuccinate synthetase	"SO:0001217, UniRef:UniRef50_O31047"
contig_908	cds	273510	274694	-	COBAOO_11020		ATP phosphoribosyltransferase regulatory subunit	"SO:0001217, UniRef:UniRef50_O30548"
contig_908	cds	274729	274962	-	COBAOO_11025		DUF2065 domain-containing protein	"SO:0001217, UniRef:UniRef50_A0A653WD18"
contig_908	cds	275010	275879	-	COBAOO_11030	hflC	Protein HflC	"SO:0001217, UniRef:UniRef50_A0A109LFB6"
contig_908	cds	275879	277078	-	COBAOO_11035	hflK	Protein HflK	"SO:0001217, UniRef:UniRef50_A0A481QLF5"
contig_908	cds	277173	278432	-	COBAOO_11040	hflX	GTPase HflX	"SO:0001217, UniRef:UniRef50_F8GKX9"
contig_908	cds	278487	278735	-	COBAOO_11045		RNA-binding protein Hfq	"SO:0001217, UniRef:UniRef50_Q8D317"
contig_908	cds	278841	279812	-	COBAOO_11050		tRNA dimethylallyltransferase	"SO:0001217, UniRef:UniRef50_A4VQP1"
contig_908	cds	279870	281771	-	COBAOO_11055	mutL	DNA mismatch repair protein MutL	"SO:0001217, UniRef:UniRef50_C1DLQ0"
contig_908	cds	281771	283198	-	COBAOO_11060	amiB	N-acetylmuramoyl-L-alanine amidase AmiB	"BlastRules:WP_003123571, EC:3.5.1.28, SO:0001217, UniRef:UniRef50_C3KDW0"
contig_908	cds	283207	283674	-	COBAOO_11065	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	"SO:0001217, UniRef:UniRef50_A0A2R3QL12"
contig_908	cds	283662	285170	-	COBAOO_11070		Bifunctional NAD(P)H-hydrate repair enzyme	"SO:0001217, UniRef:UniRef50_W6QQA3"
contig_908	cds	285252	286337	+	COBAOO_11075		Epoxyqueuosine reductase	"SO:0001217, UniRef:UniRef50_A0A068R815"
contig_908	cds	286371	286913	-	COBAOO_11080		Oligoribonuclease	"SO:0001217, UniRef:UniRef50_A5F3M7"
contig_908	cds	287025	288044	+	COBAOO_11085	rsgA	Small ribosomal subunit biogenesis GTPase RsgA	"SO:0001217, UniRef:UniRef50_Q87VI5"
contig_908	cds	288048	289091	-	COBAOO_11090	motB	flagellar motor protein	"SO:0001217, UniRef:UniRef50_A0A379KJS1, VFDB:VFC0204, VFDB:VFG014681"
contig_908	cds	289111	289962	-	COBAOO_11095	motA	flagellar motor protein	"SO:0001217, UniRef:UniRef50_A0A0C5DVZ5, VFDB:VFC0204, VFDB:VFG014694"
contig_908	cds	290103	291614	+	COBAOO_11100		Histidine kinase	"SO:0001217, UniRef:UniRef50_A0A0T6UJ73"
contig_908	cds	291689	292504	+	COBAOO_11105	rhdA	thiosulfate sulfurtransferase	"BlastRules:WP_003113925, SO:0001217, UniRef:UniRef50_Q9HUK9"
contig_908	cds	292508	293377	+	COBAOO_11110		Phosphatidylserine decarboxylase proenzyme	"SO:0001217, UniRef:UniRef50_Q9HUK8"
contig_908	cds	293696	295519	+	COBAOO_11115	fimW	cyclic-di-GMP receptor FimW	"BlastRules:WP_003113922, SO:0001217, UniRef:UniRef50_Q9HUK7"
contig_908	cds	295584	297659	+	COBAOO_11120	fimX	cyclic di-GMP-binding protein FimX	"BlastRules:WP_003095680, SO:0001217, UniRef:UniRef50_A0A7U7EK83"
contig_908	cds	297746	298960	-	COBAOO_11125		Phosphoserine phosphatase	"SO:0001217, UniRef:UniRef50_A0A3D6C8Y0"
contig_908	cds	299181	300719	+	COBAOO_11130		Histidine kinase	"SO:0001217, UniRef:UniRef50_A0A024HNI0"
contig_908	cds	300716	301252	+	COBAOO_11135		Metal-dependent hydrolase	"SO:0001217, UniRef:UniRef50_A0A0Q9F7C3"
contig_908	cds	301310	302020	-	COBAOO_11140		ABC-trans-aux domain-containing protein	"SO:0001217, UniRef:UniRef50_Q9HUK2"
