Product_normalized	OriginalProducts	Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	DbXrefs
tetr family transcriptional regulator	TetR family transcriptional regulator	contig_1	cds	3159966;4335691;4365990;4844068	3160556;4336323;4366583;4844658	+;-	OIFKLK_02977;OIFKLK_04069;OIFKLK_04094;OIFKLK_04560	tetR	SO:0001217, UniRef:UniRef50_A0A069Q418;SO:0001217, UniRef:UniRef50_A0A0J6NCT8;SO:0001217, UniRef:UniRef50_A0A2W5V7Z8;SO:0001217, UniRef:UniRef50_A0A3B9IQ81
tetr family transcriptional regulator amrr	TetR family transcriptional regulator AmrR	contig_1	cds	3510219	3510851	-	OIFKLK_03292	amrR	BlastRules:WP_003088626, SO:0001217, UniRef:UniRef50_Q9RG61
tetr family transcriptional regulator dest	TetR family transcriptional regulator DesT	contig_1	cds	6037598	6038227	+	OIFKLK_05706	desT	BlastRules:WP_003107570, SO:0001217, UniRef:UniRef50_Q9HUS3
tetr/acrr family transcriptional regulator	TetR/AcrR family transcriptional regulator	contig_1	cds	4187131;5582145	4187745;5582729	+;-	OIFKLK_03928;OIFKLK_05274		SO:0001217, UniRef:UniRef50_A0A4P7RDA7;SO:0001217, UniRef:UniRef50_A0A6N0JHL5
tetraacyldisaccharide 4'-kinase	Tetraacyldisaccharide 4'-kinase	contig_1	cds	2121463	2122461	+	OIFKLK_02025		SO:0001217, UniRef:UniRef50_Q88LM9
tetrameric acyl-coa thioesterase	Tetrameric acyl-CoA thioesterase	contig_1	cds	6446908	6447390	-	OIFKLK_06061		SO:0001217, UniRef:UniRef50_F6AHL3
tetratricopeptide repeat protein	Tetratricopeptide repeat protein;tetratricopeptide repeat protein	contig_1	cds	10518;4610138;5270725;5385656;5830089;6279070;6781072	12734;4612432;5271531;5386618;5830868;6279891;6781821	+;-	OIFKLK_00008;OIFKLK_04327;OIFKLK_04960;OIFKLK_05073;OIFKLK_05501;OIFKLK_05909;OIFKLK_06371		SO:0001217, UniRef:UniRef50_A0A0U4VZZ1;SO:0001217, UniRef:UniRef50_Q88BI7;SO:0001217, UniRef:UniRef50_Q9HT53;SO:0001217, UniRef:UniRef50_Q9HVX8;SO:0001217, UniRef:UniRef50_Q9HW74;SO:0001217, UniRef:UniRef50_Q9I4Q5;SO:0001217, UniRef:UniRef50_UPI001CD19A8B
tfox c-terminal domain-containing protein	TfoX C-terminal domain-containing protein	contig_1	cds	5835649	5835921	+	OIFKLK_05505	tfoX	SO:0001217, UniRef:UniRef50_A0A1X7AIX4
thiaminase-2/pqqc domain-containing protein	Thiaminase-2/PQQC domain-containing protein	contig_1	cds	4815642	4816424	-	OIFKLK_04537		SO:0001217, UniRef:UniRef50_A0A5E6QDR5
thiamine biosynthesis protein this	Thiamine biosynthesis protein ThiS	contig_1	cds	4143955	4144224	-	OIFKLK_03887	thiS	SO:0001217, UniRef:UniRef50_A2SLN5
thiamine pyrophosphate-binding protein	Thiamine pyrophosphate-binding protein	contig_1	cds	2974693	2975232	-	OIFKLK_02844		SO:0001217, UniRef:UniRef50_Q9I177
thiamine pyrophosphate-requiring protein	Thiamine pyrophosphate-requiring protein	contig_1	cds	3412090	3413862	-	OIFKLK_03210		SO:0001217, UniRef:UniRef50_A0A3M3EBT2
thiamine triphosphatase	Thiamine triphosphatase	contig_1	cds	6430731	6432095	+	OIFKLK_06048		SO:0001217, UniRef:UniRef50_Q88CJ4
thiamine-monophosphate kinase	Thiamine-monophosphate kinase	contig_1	cds	906642	907610	+	OIFKLK_00874		SO:0001217, UniRef:UniRef50_A0A6I6GN43
thiamine-phosphate synthase	Thiamine-phosphate synthase	contig_1	cds	981452	982081	-	OIFKLK_00947		SO:0001217, UniRef:UniRef50_Q9HX40
thiazole synthase	Thiazole synthase	contig_1	cds	433378	434175	+	OIFKLK_00403		SO:0001217, UniRef:UniRef50_Q7WF21
thioesterase	Putative thioesterase;Thioesterase	contig_1	cds	1246102;2594781	1246527;2595575	+	OIFKLK_01195;OIFKLK_02520		SO:0001217, UniRef:UniRef50_A0A448BK44;SO:0001217, UniRef:UniRef50_K2NZ55
thioesterase domain-containing protein	Thioesterase domain-containing protein	contig_1	cds	3992465;3992908;4444235;4662222;4715136;5389286;5973403;6567287;863928	3992911;3993381;4444849;4662629;4715543;5389915;5973942;6567751;864344	+;-	OIFKLK_00832;OIFKLK_03740;OIFKLK_03741;OIFKLK_04166;OIFKLK_04379;OIFKLK_04434;OIFKLK_05076;OIFKLK_05644;OIFKLK_06171		SO:0001217, UniRef:UniRef50_A0A2G2KD37;SO:0001217, UniRef:UniRef50_A0A3M5D2L7;SO:0001217, UniRef:UniRef50_A6F267;SO:0001217, UniRef:UniRef50_N8YL44;SO:0001217, UniRef:UniRef50_Q9HTM6;SO:0001217, UniRef:UniRef50_Q9HUY0;SO:0001217, UniRef:UniRef50_Q9HVX5;SO:0001217, UniRef:UniRef50_Q9I3C8;SO:0001217, UniRef:UniRef50_Q9I4B9
thioesterase superfamily protein	Thioesterase superfamily protein	contig_1	cds	513367	513771	+	OIFKLK_00470		SO:0001217, UniRef:UniRef50_E4RVA5
thiol peroxidase	Thiol peroxidase	contig_1	cds	2798907	2799404	+	OIFKLK_02716		SO:0001217, UniRef:UniRef50_Q8XVP0
thiol reductase thioredoxin	Thiol reductase thioredoxin	contig_1	cds	2407067	2407393	+	OIFKLK_02337		SO:0001217, UniRef:UniRef50_A0A1Q8T7H2
thiolase	Thiolase	contig_1	cds	4729328	4729519	+	OIFKLK_04454		SO:0001217, UniRef:UniRef50_A0A1S1GCS2
thioldisulfide interchange protein	Thiol:disulfide interchange protein	contig_1	cds	1250469	1251197	+	OIFKLK_01199		SO:0001217, UniRef:UniRef50_C1DSZ6
thioldisulfide interchange protein dsba	thiol:disulfide interchange protein DsbA	contig_1	cds	6747900	6748535	-	OIFKLK_06338	dsbA	BlastRules:WP_003096976, BlastRules:WP_010951523, SO:0001217, UniRef:UniRef50_P0C2B2
thioldisulfide interchange protein dsbd	Thiol:disulfide interchange protein DsbD	contig_1	cds	5991422	5993197	+	OIFKLK_05660	dsbD	SO:0001217, UniRef:UniRef50_A0A1V0B4M8
thioldisulfide interchange protein dsbd 2	Thiol:disulfide interchange protein DsbD 2	contig_1	cds	2864687	2866450	+	OIFKLK_02774	dsbD	SO:0001217, UniRef:UniRef50_Q9I104
thioldisulfide interchange protein dsbe	thiol:disulfide interchange protein DsbE	contig_1	cds	4254317	4254859	-	OIFKLK_03991	dsbE	BlastRules:WP_003083138, SO:0001217, UniRef:UniRef50_A0A081KEU8
thioldisulfide interchange protein dsbg	Thiol:disulfide interchange protein DsbG	contig_1	cds	2867283	2868053	+	OIFKLK_02776	dsbG	SO:0001217, UniRef:UniRef50_Q9I106
thiopurine s-methyltransferase	Thiopurine S-methyltransferase	contig_1	cds	2275310	2275966	+	OIFKLK_02180		SO:0001217, UniRef:UniRef50_O86262
thioredoxin	Thioredoxin	contig_1	cds	3833023;3836140;4148025;6467277;899504	3833370;3836520;4148774;6467603;900373	+;-	OIFKLK_00865;OIFKLK_03575;OIFKLK_03579;OIFKLK_03892;OIFKLK_06081		SO:0001217, UniRef:UniRef50_A0A1C7Z5V5;SO:0001217, UniRef:UniRef50_A0A239NPF7;SO:0001217, UniRef:UniRef50_A0A5J6N3K5;SO:0001217, UniRef:UniRef50_E0SKQ9;SO:0001217, UniRef:UniRef50_S6J7A8
thioredoxin domain-containing protein	Thioredoxin domain-containing protein	contig_1	cds	2866450;4718623	2867286;4719087	+;-	OIFKLK_02775;OIFKLK_04438		SO:0001217, UniRef:UniRef50_A0A0C5E5I3;SO:0001217, UniRef:UniRef50_N2JRZ2
thioredoxin family protein	Thioredoxin family protein	contig_1	cds	4429783	4430286	+	OIFKLK_04151		SO:0001217, UniRef:UniRef50_Q9I4A4
thioredoxin reductase	Thioredoxin reductase	contig_1	cds	2495947;4830240	2496897;4831190	-	OIFKLK_02419;OIFKLK_04550		SO:0001217, UniRef:UniRef50_A0A075P1L7;SO:0001217, UniRef:UniRef50_P43788
thioredoxin-dependent peroxiredoxin	thioredoxin-dependent peroxiredoxin	contig_1	cds	4675530	4676003	+	OIFKLK_04393		SO:0001217, UniRef:UniRef50_A0A558HGA1
thioredoxin-like fold domain-containing protein	Thioredoxin-like fold domain-containing protein	contig_1	cds	4728403;5591920	4728636;5592579	+	OIFKLK_04451;OIFKLK_05287		SO:0001217, UniRef:UniRef50_G8CNY3;SO:0001217, UniRef:UniRef50_Q9I517
thioredoxin/glutathione peroxidase btue	Thioredoxin/glutathione peroxidase BtuE	contig_1	cds	4844809	4845291	-	OIFKLK_04561	btuE	SO:0001217, UniRef:UniRef50_W0HTM6
thiosulfate sulfurtransferase	thiosulfate sulfurtransferase	contig_1	cds	6112845	6113660	+	OIFKLK_05774	rhdA	BlastRules:WP_003113925, SO:0001217, UniRef:UniRef50_Q9HUK9
thiosulfate sulfurtransferase glpe	Thiosulfate sulfurtransferase GlpE	contig_1	cds	655717	656049	-	OIFKLK_00614	glpE	SO:0001217, UniRef:UniRef50_A0A246F7Q3
thiosulfate-binding protein	Thiosulfate-binding protein	contig_1	cds	4240581	4241579	+	OIFKLK_03978		SO:0001217, UniRef:UniRef50_Q9I3L9
threo-3-hydroxy-l-aspartate ammonia-lyase	Threo-3-hydroxy-L-aspartate ammonia-lyase	contig_1	cds	2423602	2424564	+	OIFKLK_02349		SO:0001217, UniRef:UniRef50_A0A948NA62
threonine synthase	Threonine synthase	contig_1	cds	1252768	1254177	+	OIFKLK_01202		SO:0001217, UniRef:UniRef50_A0A7K0XAI1
threonine--trna ligase	Threonine--tRNA ligase	contig_1	cds	2358020	2359942	+	OIFKLK_02290		SO:0001217, UniRef:UniRef50_Q7N3P6
threonine-phosphate d	threonine-phosphate decarboxylase	contig_1	cds	4379747	4380742	-	OIFKLK_04108		SO:0001217, UniRef:UniRef50_A0A5E6VXR2
threonine/homoserine/homoserine lactone efflux protein	Threonine/homoserine/homoserine lactone efflux protein	contig_1	cds	3115379	3115996	+	OIFKLK_02940		SO:0001217, UniRef:UniRef50_A0A316EXY4
threonylcarbamoyl-amp synthase	Threonylcarbamoyl-AMP synthase	contig_1	cds	1876762;30294	1877391;30851	+	OIFKLK_00026;OIFKLK_01803		SO:0001217, UniRef:UniRef50_A0A161HVR8;SO:0001217, UniRef:UniRef50_A0A2Z3I8K8
thymidine phosphorylase	thymidine phosphorylase	contig_1	cds	2505415	2506398	-	OIFKLK_02426		SO:0001217, UniRef:UniRef50_N2JJ98
thymidine phosphorylase 2	Putative thymidine phosphorylase 2	contig_1	cds	2658044	2659597	-	OIFKLK_02573		SO:0001217, UniRef:UniRef50_A1W9B0
thymidylate kinase	Thymidylate kinase	contig_1	cds	2139447	2140079	+	OIFKLK_02044		SO:0001217, UniRef:UniRef50_A5CXH6
thymidylate synthase	Thymidylate synthase	contig_1	cds	197485;394411	198075;395205	+	OIFKLK_00176;OIFKLK_00363		SO:0001217, UniRef:UniRef50_P0A884;SO:0001217, UniRef:UniRef50_Q4KIR2
tigr00266 family protein	TIGR00266 family protein	contig_1	cds	1303011	1303757	+	OIFKLK_01241		SO:0001217, UniRef:UniRef50_Q9HXU4
tigr00374 family protein	TIGR00374 family protein	contig_1	cds	5257184	5258185	+	OIFKLK_04945		SO:0001217, UniRef:UniRef50_A0A1V2KID4
tigr00659 family protein	TIGR00659 family protein	contig_1	cds	946224	946934	+	OIFKLK_00912		SO:0001217, UniRef:UniRef50_A0A653DZL1
tigr01459 family had-type hydrolase	TIGR01459 family HAD-type hydrolase	contig_1	cds	1086330	1087229	-	OIFKLK_01043		SO:0001217, UniRef:UniRef50_Q9HXC6
tigr01666 family membrane protein	TIGR01666 family membrane protein	contig_1	cds	518774	520975	-	OIFKLK_00475		SO:0001217, UniRef:UniRef50_A0A7C9NWW0
tigr01777 family protein	TIGR01777 family protein	contig_1	cds	5744249	5745166	-	OIFKLK_05426		SO:0001217, UniRef:UniRef50_A0AAP6YWC6
tigr02099 family protein	TIGR02099 family protein	contig_1	cds	5420683	5424513	-	OIFKLK_05114		SO:0001217, UniRef:UniRef50_A0A8D3Y379
tigr02270 family protein	TIGR02270 family protein	contig_1	cds	127399	128646	+	OIFKLK_00109		SO:0001217, UniRef:UniRef50_A0A679GDI8
tigr02281 family clan aa aspartic protease	TIGR02281 family clan AA aspartic protease	contig_1	cds	6125727;908876	6126212;909520	+;-	OIFKLK_00877;OIFKLK_05783		SO:0001217, UniRef:UniRef50_Q87VH5;SO:0001217, UniRef:UniRef50_Q9HWY0
tigr02444 family protein	TIGR02444 family protein	contig_1	cds	6481481	6481960	+	OIFKLK_06094		SO:0001217, UniRef:UniRef50_A6VE29
tigr02449 family protein	TIGR02449 family protein	contig_1	cds	6450674	6450883	+	OIFKLK_06065		SO:0001217, UniRef:UniRef50_A0A024HA60
tigr02647 family protein	TIGR02647 family protein	contig_1	cds	6502915	6503148	+	OIFKLK_06113		SO:0001217, UniRef:UniRef50_Q1I311
tigr03746 family integrating conjugative element protein	TIGR03746 family integrating conjugative element protein	contig_1	cds	2689060;5030288	2689752;5030980	-	OIFKLK_02604;OIFKLK_04732		SO:0001217, UniRef:UniRef50_G7UNX2
tigr03747 family integrating conjugative element membrane protein	TIGR03747 family integrating conjugative element membrane protein	contig_1	cds	5048209;5562993	5048958;5563742	+;-	OIFKLK_04745;OIFKLK_05253		SO:0001217, UniRef:UniRef50_A0A0H2ZH09;SO:0001217, UniRef:UniRef50_A0AAI7ZFR6
tigr03750 family conjugal transfer protein	TIGR03750 family conjugal transfer protein	contig_1	cds	5030977;5584867	5031387;5585253	+;-	OIFKLK_04733;OIFKLK_05280		SO:0001217, UniRef:UniRef50_A0A024HJ90;SO:0001217, UniRef:UniRef50_A0AAD0ZMH3
tigr03751 family conjugal transfer lipoprotein	TIGR03751 family conjugal transfer lipoprotein	contig_1	cds	2686308	2686763	-	OIFKLK_02601		SO:0001217, UniRef:UniRef50_A0A7S4LUY4
tigr03757 family integrating conjugative element protein	TIGR03757 family integrating conjugative element protein	contig_1	cds	5022586	5023035	-	OIFKLK_04725		SO:0001217, UniRef:UniRef50_Q5P570
tigr03758 family integrating conjugative element protein	TIGR03758 family integrating conjugative element protein	contig_1	cds	5031794	5032033	-	OIFKLK_04735		SO:0001217, UniRef:UniRef50_A0A858JCT6
tigr03759 family integrating conjugative element protein	TIGR03759 family integrating conjugative element protein	contig_1	cds	2702703;5052255	2703428;5052974	-	OIFKLK_02621;OIFKLK_04749		SO:0001217, UniRef:UniRef50_A0A433SG78;SO:0001217, UniRef:UniRef50_G7UNY2
tigr03761 family integrating conjugative element protein	TIGR03761 family integrating conjugative element protein	contig_1	cds	5520748	5521476	+	OIFKLK_05206		SO:0001217, UniRef:UniRef50_A0AAD0ZM42
tigr04255 family protein	TIGR04255 family protein	contig_1	cds	4859687	4860478	+	OIFKLK_04576		SO:0001217, UniRef:UniRef50_U5QFB7
tim44-like domain-containing protein	Tim44-like domain-containing protein	contig_1	cds	6788173	6789027	-	OIFKLK_06379		SO:0001217, UniRef:UniRef50_Q87U00
tip attachment protein j domain-containing protein	Tip attachment protein J domain-containing protein	contig_1	cds	1372340	1374037	+	OIFKLK_01325		SO:0001217, UniRef:UniRef50_A0A1Q9XKN1
tle cognate immunity protein 4 c-terminal domain-containing protein	Tle cognate immunity protein 4 C-terminal domain-containing protein	contig_1	cds	300158;4222133	301330;4223272	+;-	OIFKLK_00275;OIFKLK_03962		SO:0001217, UniRef:UniRef50_A0A5B0FW91;SO:0001217, UniRef:UniRef50_Q9I3K3
tm2 domain-containing protein	TM2 domain-containing protein	contig_1	cds	449651	450055	+	OIFKLK_00421		SO:0001217, UniRef:UniRef50_A0A0F6VZZ7
tnase-like domain-containing protein	TNase-like domain-containing protein	contig_1	cds	2352620	2353138	-	OIFKLK_02279		SO:0001217, UniRef:UniRef50_Q9I093
tniq	TniQ	contig_1	cds	5576634	5577851	-	OIFKLK_05269	tniQ	SO:0001217, UniRef:UniRef50_A0A809SZN4
tobe-like domain-containing protein	TOBE-like domain-containing protein	contig_1	cds	322838	323827	-	OIFKLK_00295		SO:0001217, UniRef:UniRef50_A0A3M5DDY9
tol-pal system protein tolb	Tol-Pal system protein TolB	contig_1	cds	4701714	4703012	-	OIFKLK_04419	tolB	SO:0001217, UniRef:UniRef50_Q3K7W5
tol-pal system protein tolq	Tol-Pal system protein TolQ	contig_1	cds	4704518;5164386	4705213;5166233	-	OIFKLK_04422;OIFKLK_04881	tolQ	SO:0001217, UniRef:UniRef50_A0A4Z0W9K1;SO:0001217, UniRef:UniRef50_A0A6S7AQL8
tol-pal system protein tolr	Tol-Pal system protein TolR	contig_1	cds	4704055	4704495	-	OIFKLK_04421	tolR	SO:0001217, UniRef:UniRef50_P50599
tolb-like translocation protein	TolB-like translocation protein	contig_1	cds	1429452	1430459	-	OIFKLK_01382		SO:0001217, UniRef:UniRef50_Q9HY09
tolc family protein	TolC family protein	contig_1	cds	2625675;2852962;3682511;5663243	2626982;2853957;3683788;5664724	-	OIFKLK_02543;OIFKLK_02760;OIFKLK_03443;OIFKLK_05358	tolC	SO:0001217, UniRef:UniRef50_A0A2N5BMF9;SO:0001217, UniRef:UniRef50_A0A2S3WWH0;SO:0001217, UniRef:UniRef50_A6V6T6;SO:0001217, UniRef:UniRef50_UPI0023AF6F0C
toluene tolerance protein	Toluene tolerance protein	contig_1	cds	6169225	6169875	+	OIFKLK_05818		SO:0001217, UniRef:UniRef50_A0A916H2F7
toluene tolerance protein ttg2d	Toluene tolerance protein ttg2D	contig_1	cds	5402037	5402684	-	OIFKLK_05090		SO:0001217, UniRef:UniRef50_Q9Z3Z9
tonb c-terminal domain-containing protein	TonB C-terminal domain-containing protein	contig_1	cds	3213632	3214048	+	OIFKLK_03023	tonB	SO:0001217, UniRef:UniRef50_Q9I1P4
tonb-dependent outer membrane r	TonB-dependent outer membrane receptor VreA	contig_1	cds	5196673	5197389	-	OIFKLK_04902	vreA	BlastRules:WP_003120815, SO:0001217, UniRef:UniRef50_O69004
tonb-dependent r	TonB-dependent receptor;TonB-dependent receptor plug domain-containing protein;putative TonB-dependent receptor	contig_1	cds	176164;2193133;224289;3142480;3451571;3970016	178551;2195289;226661;3144612;3454213;3972124	+;-	OIFKLK_00159;OIFKLK_00200;OIFKLK_02099;OIFKLK_02958;OIFKLK_03241;OIFKLK_03721		SO:0001217, UniRef:UniRef50_A0A0C5DV40;SO:0001217, UniRef:UniRef50_A0A0C5DW72;SO:0001217, UniRef:UniRef50_Q9I1I6;SO:0001217, UniRef:UniRef50_Q9I245;SO:0001217, UniRef:UniRef50_Q9I3A9;SO:0001217, UniRef:UniRef50_Q9I6Y1
tonb-dependent siderophore r	TonB-dependent siderophore receptor;TonB-dependent siderophore receptor PirA;putative TonB-dependent siderophore receptor PiuA	contig_1	cds	4738602;494624;5469622	4740830;496816;5471883	+;-	OIFKLK_00457;OIFKLK_04462;OIFKLK_05152	pirA;piuA	BlastRules:WP_003112590, SO:0001217, UniRef:UniRef50_A0A379LQI2;SO:0001217, UniRef:UniRef50_A0A7U6M1T7;SO:0001217, UniRef:UniRef50_G3XCY8
tonb-dependent vitamin b12 r	TonB-dependent vitamin B12 receptor	contig_1	cds	4384342	4386180	-	OIFKLK_04113		SO:0001217, UniRef:UniRef50_A0A5J6QTU6
topoisomerase ii	Topoisomerase II	contig_1	cds	2045086;4774524	2045367;4774814	+;-	OIFKLK_01952;OIFKLK_04497		SO:0001217, UniRef:UniRef50_C1DQG0;SO:0001217, UniRef:UniRef50_Q9HZF7
toxin cpta	Toxin CptA	contig_1	cds	4979216	4979668	-	OIFKLK_04679	cptA	SO:0001217, UniRef:UniRef50_A0AAD1B8H5
toxin protein tse4	Toxin protein Tse4	contig_1	cds	2331944	2332531	+	OIFKLK_02245	tse4	SO:0001217, UniRef:UniRef50_Q9I069, VFDB:VFC0086, VFDB:VFG051483
toxin protein tse5	Toxin protein Tse5	contig_1	cds	2419298	2423251	+	OIFKLK_02347	tse5	SO:0001217, UniRef:UniRef50_A0A077LI69, VFDB:VFC0086, VFDB:VFG051484
toxin-antitoxin system ywqk family antitoxin	Toxin-antitoxin system YwqK family antitoxin	contig_1	cds	3036100	3036636	-	OIFKLK_02873	ywqK	SO:0001217, UniRef:UniRef50_A0A246F8Z7
tpm domain-containing protein	TPM domain-containing protein	contig_1	cds	2660981;4281791;4283167;603313	2661478;4283134;4284435;604338	-	OIFKLK_00561;OIFKLK_02575;OIFKLK_04021;OIFKLK_04022		SO:0001217, UniRef:UniRef50_A0A7W7KPB0;SO:0001217, UniRef:UniRef50_Q3SI61;SO:0001217, UniRef:UniRef50_Q9I3Q0;SO:0001217, UniRef:UniRef50_Q9I600
tpr repeat-containing protein pa0015	TPR repeat-containing protein PA0015	contig_1	cds	23194	23511	-	OIFKLK_00019		SO:0001217, UniRef:UniRef50_Q9I7B1
trag n-terminal proteobacteria domain-containing protein	TraG N-terminal Proteobacteria domain-containing protein	contig_1	cds	2677103;5018339;5598044	2678623;5019862;5599558	+;-	OIFKLK_02593;OIFKLK_04721;OIFKLK_05293	traG	SO:0001217, UniRef:UniRef50_A0A5E6YNH7;SO:0001217, UniRef:UniRef50_C4L9U3
trans-23-dihydro-3-hydroxyanthranilate isomerase	Trans-2,3-dihydro-3-hydroxyanthranilate isomerase	contig_1	cds	4133026	4133862	+	OIFKLK_03876		SO:0001217, UniRef:UniRef50_A0A449GWJ1
trans-aconitate 2-methyltransferase	Trans-aconitate 2-methyltransferase	contig_1	cds	4167486	4168109	-	OIFKLK_03910		SO:0001217, UniRef:UniRef50_A0A853SZJ2
transaldolase	Transaldolase	contig_1	cds	2306621	2307544	-	OIFKLK_02218		SO:0001217, UniRef:UniRef50_Q46ZK0
transcription antitermination protein nusb	Transcription antitermination protein NusB	contig_1	cds	906144	906623	+	OIFKLK_00873	nusB	SO:0001217, UniRef:UniRef50_Q88QH5
transcription elongation factor grea	Transcription elongation factor GreA	contig_1	cds	4654967;5892304	4655443;5892780	+;-	OIFKLK_04372;OIFKLK_05563	greA	SO:0001217, UniRef:UniRef50_A0A1B2F1Q4;SO:0001217, UniRef:UniRef50_Q87WP5
transcription elongation factor greb	Transcription elongation factor GreB	contig_1	cds	2248102	2248608	-	OIFKLK_02152	greB	SO:0001217, UniRef:UniRef50_I1XKW8
transcription factor lysr family	Putative transcription factor, LysR family	contig_1	cds	4022688;5076501	4023632;5077409	-	OIFKLK_03769;OIFKLK_04777	lysR	SO:0001217, UniRef:UniRef50_F2K9W3
transcription regulatory protein prtn	Transcription regulatory protein PrtN	contig_1	cds	679578	679892	-	OIFKLK_00635	prtN	SO:0001217, UniRef:UniRef50_Q06552
transcription termination factor rho	Transcription termination factor Rho	contig_1	cds	6465773	6467032	-	OIFKLK_06080		SO:0001217, UniRef:UniRef50_Q7NXP1
transcription termination/antitermination protein nusg	Transcription termination/antitermination protein NusG	contig_1	cds	725037	725516	+	OIFKLK_00692	nusG	SO:0001217, UniRef:UniRef50_A0A4D6YM47
transcription-repair-coupling factor	Transcription-repair-coupling factor	contig_1	cds	2096818	2100270	-	OIFKLK_02002		SO:0001217, UniRef:UniRef50_A0A4Z0WL10
transcriptional activator catr	Transcriptional activator CatR	contig_1	cds	2831067	2831939	-	OIFKLK_02740	catR	SO:0001217, UniRef:UniRef50_A0A077LMV0
transcriptional activator gpur	Transcriptional activator GpuR	contig_1	cds	333523	334485	+	OIFKLK_00304	gpuR	SO:0001217, UniRef:UniRef50_Q9I6K1
transcriptional activator protein czcr	Transcriptional activator protein CzcR	contig_1	cds	5328023;6031536	5328706;6032333	+;-	OIFKLK_05015;OIFKLK_05701	czcR	SO:0001217, UniRef:UniRef50_A0A5E7W941;SO:0001217, UniRef:UniRef50_Q44006
transcriptional activator protein exae	Transcriptional activator protein ExaE	contig_1	cds	3556075	3556752	-	OIFKLK_03332	exaE	SO:0001217, UniRef:UniRef50_A8R3S7
