# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	5477736	5479757	-	OIFKLK_05158	798.0	1.6e-284	1.009	1.0	0.701	UniRef:UniRef50_A0A024HMH1
contig_1	cds	5479947	5480783	-	OIFKLK_05159	293.0	1.3e-97	1.050	0.980	0.562	UniRef:UniRef50_G3XD69
contig_1	cds	5480780	5481346	-	OIFKLK_05160	299.0	1.4e-103	1.0	1.245	0.793	UniRef:UniRef50_UPI00376F7446
contig_1	cds	5481497	5483752	-	OIFKLK_05161	863.0	2.1e-307	1.049	1.015	0.626	UniRef:UniRef50_Q888R7
contig_1	cds	5484038	5484886	+	OIFKLK_05162	330.0	3.9e-112	1.060	0.974	0.609	UniRef:UniRef50_R4YUW6
contig_1	tRNA	5484939	5485014	-	OIFKLK_05163	82.7	-	-	-	-	-
contig_1	cds	5485067	5486245	-	OIFKLK_05164	728.0	1.1e-264	0.987	0.803	0.959	UniRef:UniRef50_A0A1P8SRN6
contig_1	cds	5486528	5486992	-	OIFKLK_05165	130.0	3.0e-37	1.039	0.930	0.500	UniRef:UniRef50_A0A1V2DWJ4
contig_1	cds	5487223	5488923	+	OIFKLK_05166	862.0	0.0	0.993	0.893	0.790	UniRef:UniRef50_P22608
contig_1	cds	5488927	5490144	+	OIFKLK_05167	654.0	1.4e-235	0.983	0.905	0.857	UniRef:UniRef50_P22609
contig_1	cds	5490145	5491017	+	OIFKLK_05168	330.0	3.8e-112	1.024	1.0	0.569	UniRef:UniRef50_A0A7G8ADF8
contig_1	cds	5491014	5491625	+	OIFKLK_05169	201.0	8.2e-64	0.916	0.882	0.586	UniRef:UniRef50_A0A1T2LA69
contig_1	cds	5491622	5491822	+	OIFKLK_05170	86.3	1.8e-22	0.879	0.806	0.621	UniRef:UniRef50_C6C9M0
contig_1	cds	5491859	5492068	-	OIFKLK_05171	73.6	2.7e-17	1.029	0.877	0.535	UniRef:UniRef50_A0A0C5EFG9
contig_1	cds	5492174	5492863	-	OIFKLK_05172	313.0	1.1e-106	0.991	0.866	0.661	UniRef:UniRef50_Q9HVP5
contig_1	cds	5492860	5493330	-	OIFKLK_05173	157.0	3.5e-48	1.0	1.0	0.545	UniRef:UniRef50_I4N133
contig_1	cds	5493327	5493752	-	OIFKLK_05174	167.0	4.8e-52	0.986	0.880	0.590	UniRef:UniRef50_Q9HVP3
contig_1	cds	5493885	5494514	+	OIFKLK_05175	410.0	2.3e-146	1.005	1.0	0.995	UniRef:UniRef50_Q9HVP2
contig_1	cds	5494511	5494960	+	OIFKLK_05176	182.0	9.0e-58	1.0	0.805	0.597	UniRef:UniRef50_Q9HVP1
contig_1	cds	5494986	5495156	+	OIFKLK_05177	68.6	9.1e-16	0.946	0.869	0.604	UniRef:UniRef50_Q9HVP0
contig_1	cds	5495220	5496527	+	OIFKLK_05178	600.0	1.6e-213	1.002	0.916	0.711	UniRef:UniRef50_G4SW61
contig_1	cds	5496567	5497625	-	OIFKLK_05179	706.0	2.8e-258	1.006	0.970	0.989	UniRef:UniRef50_A0A509JLP5
contig_1	cds	5498218	5499843	+	OIFKLK_05180	551.0	2.4e-190	0.991	0.862	0.537	UniRef:UniRef50_A0A0C5EEE2
contig_1	cds	5499892	5504091	+	OIFKLK_05181	1302.0	0.0	1.013	1.0	0.970	UniRef:UniRef50_A6VBS7
contig_1	tRNA	5504321	5504437	-	OIFKLK_05182	41.2	-	-	-	-	-
contig_1	cds	5504457	5505323	+	OIFKLK_05183	525.0	7.8e-189	0.962	0.896	0.986	UniRef:UniRef50_F9XXD9
contig_1	cds	5505325	5506062	+	OIFKLK_05184	439.0	3.2e-156	0.939	0.885	0.987	UniRef:UniRef50_A0A0G6FAW8
contig_1	cds	5506059	5506550	+	OIFKLK_05185	279.0	7.2e-96	1.012	1.0	0.921	UniRef:UniRef50_A0A6B1Y6Z9
contig_1	cds	5506547	5507209	+	OIFKLK_05186	-	-	-	-	-	-
contig_1	cds	5507206	5507889	+	OIFKLK_05187	348.0	4.6e-121	1.009	0.958	0.777	UniRef:UniRef50_A0A0H2ZGT2
contig_1	cds	5507889	5508590	+	OIFKLK_05188	449.0	1.2e-160	0.983	0.939	1.0	UniRef:UniRef50_Q4K7N9
contig_1	cds	5508587	5509294	+	OIFKLK_05189	402.0	5.7e-142	1.136	1.0	0.790	UniRef:UniRef50_A0A423G4N4
contig_1	cds	5509278	5509496	+	OIFKLK_05190	96.3	2.4e-26	1.0	1.0	0.667	UniRef:UniRef50_A0A024HC19
contig_1	cds	5509493	5510836	+	OIFKLK_05191	584.0	6.6e-207	0.998	0.933	0.650	UniRef:UniRef50_Q4K7N7
contig_1	cds	5510833	5511513	+	OIFKLK_05192	460.0	1.2e-165	1.0	1.0	0.996	UniRef:UniRef50_A6V9R0
contig_1	cds	5511899	5512084	+	OIFKLK_05193	130.0	4.1e-40	1.0	0.847	0.951	UniRef:UniRef50_A0A7K4EH72
contig_1	cds	5512074	5512601	+	OIFKLK_05194	300.0	1.4e-103	0.903	0.802	0.949	UniRef:UniRef50_Q7WXV2
contig_1	cds	5512598	5512855	+	OIFKLK_05195	-	-	-	-	-	-
contig_1	cds	5512848	5513087	+	OIFKLK_05196	145.0	1.2e-45	1.013	1.0	0.975	UniRef:UniRef50_G8CNV9
contig_1	cds	5513080	5513313	+	OIFKLK_05197	77.0	1.5e-18	0.857	0.835	0.636	UniRef:UniRef50_A0A3Q8TWP1
contig_1	cds	5513313	5514335	+	OIFKLK_05198	572.0	5.8e-207	0.856	1.0	0.973	UniRef:UniRef50_A0A7Y1A9F3
contig_1	cds	5514332	5515222	+	OIFKLK_05199	590.0	9.3e-214	1.0	0.841	0.986	UniRef:UniRef50_A0A087M3I0
contig_1	cds	5515243	5515512	+	OIFKLK_05200	156.0	9.6e-50	0.966	0.945	0.977	UniRef:UniRef50_Q7WXV7
contig_1	cds	5515515	5517245	+	OIFKLK_05201	-	-	-	-	-	-
contig_1	cds	5517273	5518040	+	OIFKLK_05202	412.0	1.4e-145	1.008	1.0	0.829	UniRef:UniRef50_A0A0H2ZHA2
contig_1	cds	5518037	5519341	+	OIFKLK_05203	791.0	7.4e-289	1.099	1.0	0.849	UniRef:UniRef50_Q4K7N2
contig_1	cds	5519390	5520451	+	OIFKLK_05204	-	-	-	-	-	-
contig_1	cds	5520394	5520591	+	OIFKLK_05205	-	-	-	-	-	-
contig_1	cds	5520748	5521476	+	OIFKLK_05206	478.0	3.3e-171	1.0	0.837	0.988	UniRef:UniRef50_A0AAD0ZM42
contig_1	cds	5521482	5522030	+	OIFKLK_05207	213.0	3.3e-69	0.890	0.871	0.660	UniRef:UniRef50_A0A1H2HDT8
contig_1	cds	5522078	5522908	+	OIFKLK_05208	285.0	2.0e-94	0.978	0.900	0.570	UniRef:UniRef50_A0A241XFS4
contig_1	cds	5522938	5523396	+	OIFKLK_05209	-	-	-	-	-	-
contig_1	cds	5524224	5526143	+	OIFKLK_05210	1211.0	0.0	1.003	1.0	0.953	UniRef:UniRef50_A0A6H0JNI1
contig_1	cds	5526450	5526659	+	OIFKLK_05211	81.3	2.8e-20	1.014	0.814	0.571	UniRef:UniRef50_I3IBA5
contig_1	cds	5526881	5528770	+	OIFKLK_05212	1225.0	0.0	0.987	0.927	0.950	UniRef:UniRef50_A0A0H2ZH27
contig_1	cds	5528767	5530743	+	OIFKLK_05213	836.0	1.6e-298	0.971	0.862	0.665	UniRef:UniRef50_A0AA35N3G5
contig_1	cds	5531299	5531589	-	OIFKLK_05214	146.0	3.2e-45	0.979	0.839	0.755	UniRef:UniRef50_Q1XGP3
contig_1	cds	5531586	5531885	-	OIFKLK_05215	145.0	7.3e-45	0.970	0.857	0.719	UniRef:UniRef50_I2BDY5
contig_1	cds	5532087	5533211	+	OIFKLK_05216	449.0	1.7e-157	0.810	1.003	0.842	UniRef:UniRef50_E1CPU6
contig_1	cds	5533211	5534920	+	OIFKLK_05217	631.0	1.9e-221	0.988	0.923	0.633	UniRef:UniRef50_A0A0F6UH41
contig_1	cds	5534924	5536249	+	OIFKLK_05218	497.0	4.8e-173	0.973	0.964	0.585	UniRef:UniRef50_A0A844NWJ5
contig_1	cds	5536239	5536772	+	OIFKLK_05219	311.0	7.6e-108	1.209	1.0	0.827	UniRef:UniRef50_A0A0A1YEB0
contig_1	cds	5536781	5538361	+	OIFKLK_05220	676.0	4.4e-241	0.990	0.998	0.643	UniRef:UniRef50_A0A0A1YGB2
contig_1	cds	5538361	5539440	+	OIFKLK_05221	407.0	1.9e-140	0.983	0.981	0.586	UniRef:UniRef50_A0A0A1YEA7
contig_1	cds	5539462	5539992	+	OIFKLK_05222	263.0	4.3e-89	0.994	0.941	1.0	UniRef:UniRef50_A0A0A1YGK0
contig_1	cds	5539989	5540945	+	OIFKLK_05223	546.0	2.9e-196	0.962	0.911	0.925	UniRef:UniRef50_A0A0G5K695
contig_1	cds	5540938	5542317	+	OIFKLK_05224	831.0	5.2e-304	1.0	0.950	0.978	UniRef:UniRef50_A0A080VLC6
contig_1	cds	5542335	5542772	+	OIFKLK_05225	256.0	3.3e-87	1.0	0.884	0.952	UniRef:UniRef50_Q6X3P5
contig_1	ncRNA-region	5543462	5543610	+	-	91.2	6.6e-12	-	-	-	RFAM:RF01754
contig_1	cds	5543694	5544260	+	OIFKLK_05226	309.0	5.0e-107	0.856	0.826	0.994	UniRef:UniRef50_A0A7M2ZMD0
contig_1	cds	5544337	5544516	+	OIFKLK_05227	103.0	1.3e-29	1.0	1.0	0.898	UniRef:UniRef50_A0A0P9VM27
contig_1	cds	5544518	5544652	+	OIFKLK_05228	-	-	-	-	-	-
contig_1	ncRNA-region	5544721	5544870	+	-	95.8	1.3e-12	-	-	-	RFAM:RF01754
contig_1	cds	5544975	5545463	+	OIFKLK_05229	-	-	-	-	-	-
contig_1	cds	5545601	5545759	+	OIFKLK_05230	93.2	1.1e-25	0.962	0.909	0.920	UniRef:UniRef50_A0A6N0KEV7
contig_1	cds	5545833	5546030	+	OIFKLK_05231	108.0	2.8e-31	1.015	0.846	0.833	UniRef:UniRef50_A0A080VJ03
contig_1	cds	5546222	5546935	+	OIFKLK_05232	-	-	-	-	-	-
contig_1	ncRNA-region	5546969	5547106	+	-	81.9	1.8e-10	-	-	-	RFAM:RF01754
contig_1	cds	5547171	5547521	+	OIFKLK_05233	219.0	9.7e-74	1.026	1.0	0.966	UniRef:UniRef50_Q4K7L5
contig_1	cds	5547578	5548210	+	OIFKLK_05234	191.0	2.3e-59	0.986	0.863	0.560	UniRef:UniRef50_K0C9Z5
contig_1	cds	5548207	5548482	+	OIFKLK_05235	179.0	9.1e-59	1.0	0.929	0.989	UniRef:UniRef50_A0A0H2ZGX9
contig_1	cds	5548552	5548914	+	OIFKLK_05236	-	-	-	-	-	-
contig_1	cds	5548982	5549242	+	OIFKLK_05237	95.5	1.4e-25	1.0	0.956	0.558	UniRef:UniRef50_A0A2V2TBM1
contig_1	cds	5549335	5549940	+	OIFKLK_05238	414.0	1.8e-147	1.0	0.820	0.995	UniRef:UniRef50_A0A1I0HAE3
contig_1	cds	5549970	5551415	+	OIFKLK_05239	771.0	3.9e-280	0.863	0.854	0.952	UniRef:UniRef50_A0A241XES9
contig_1	cds	5551520	5552176	+	OIFKLK_05240	-	-	-	-	-	-
contig_1	cds	5552242	5552925	+	OIFKLK_05241	289.0	2.6e-97	0.987	0.858	0.621	UniRef:UniRef50_A0A5E7S7P4
contig_1	cds	5553789	5554163	+	OIFKLK_05242	247.0	2.1e-84	1.0	0.873	0.992	UniRef:UniRef50_A6N5E2
contig_1	cds	5554757	5555353	+	OIFKLK_05243	358.0	1.0e-125	0.960	0.837	0.995	UniRef:UniRef50_A0A3N4UV98
contig_1	ncRNA-region	5555605	5555752	+	-	93.0	3.5e-12	-	-	-	RFAM:RF01754
contig_1	cds	5556316	5556639	+	OIFKLK_05244	213.0	1.5e-71	1.0	0.955	1.0	UniRef:UniRef50_L7P7L6
contig_1	cds	5556744	5557442	+	OIFKLK_05245	-	-	-	-	-	-
contig_1	cds	5557466	5557738	-	OIFKLK_05246	152.0	6.6e-48	1.0	1.0	0.844	UniRef:UniRef50_A0A241XFB6
contig_1	cds	5557956	5558654	+	OIFKLK_05247	244.0	7.0e-80	1.017	0.971	0.564	UniRef:UniRef50_A0A8B3Y5E0
contig_1	cds	5558665	5559420	+	OIFKLK_05248	290.0	1.8e-97	0.865	0.822	0.659	UniRef:UniRef50_A0A3M5VN42
contig_1	cds	5559405	5559986	+	OIFKLK_05249	-	-	-	-	-	-
contig_1	cds	5559983	5560483	+	OIFKLK_05250	173.0	8.6e-54	0.976	0.910	0.562	UniRef:UniRef50_A0A0A1YEB5
contig_1	cds	5560492	5560761	+	OIFKLK_05251	146.0	1.6e-45	1.0	0.899	0.899	UniRef:UniRef50_Q1W513
contig_1	cds	5560765	5562996	+	OIFKLK_05252	971.0	0.0	0.983	1.025	0.675	UniRef:UniRef50_A0A502ITS4
contig_1	cds	5562993	5563742	+	OIFKLK_05253	419.0	1.4e-148	0.863	0.837	0.986	UniRef:UniRef50_A0A0H2ZH09
contig_1	cds	5563760	5564191	+	OIFKLK_05254	275.0	7.4e-95	1.007	1.0	0.986	UniRef:UniRef50_UPI00148E89E0
contig_1	cds	5564492	5565973	+	OIFKLK_05255	930.0	0.0	1.057	1.0	0.927	UniRef:UniRef50_Q4K7K2
contig_1	cds	5566105	5567214	+	OIFKLK_05256	561.0	2.1e-200	0.919	0.881	0.962	UniRef:UniRef50_A0A0H2ZH89
contig_1	cds	5567744	5567842	+	OIFKLK_05257	-	-	-	-	-	-
contig_1	cds	5567839	5570805	-	OIFKLK_05258	1878.0	0.0	1.041	1.0	0.937	UniRef:UniRef50_A0A0E3BV39
contig_1	cds	5570809	5571369	-	OIFKLK_05259	303.0	6.8e-105	0.882	0.927	0.988	UniRef:UniRef50_A0A2A7UC73
contig_1	cds	5571372	5571980	-	OIFKLK_05260	394.0	5.4e-140	1.020	1.0	0.937	UniRef:UniRef50_A0A2S1PJD5
contig_1	cds	5572254	5572688	-	OIFKLK_05261	207.0	2.1e-68	0.812	1.0	0.889	UniRef:UniRef50_Q21Y02
contig_1	cds	5572760	5573110	+	OIFKLK_05262	191.0	1.7e-62	1.0	1.0	0.784	UniRef:UniRef50_A0A521WWN0
contig_1	cds	5573126	5573401	+	OIFKLK_05263	96.3	1.2e-25	0.967	0.871	0.636	UniRef:UniRef50_A0A3Q9NJI4
contig_1	cds	5573404	5573649	+	OIFKLK_05264	95.9	9.5e-26	0.975	0.832	0.620	UniRef:UniRef50_Q3J7I8
contig_1	cds	5573646	5575292	+	OIFKLK_05265	893.0	0.0	1.027	0.820	0.851	UniRef:UniRef50_P08332
contig_1	cds	5575308	5575673	+	OIFKLK_05266	213.0	5.5e-71	0.942	0.844	0.974	UniRef:UniRef50_P06689
contig_1	cds	5575670	5575906	+	OIFKLK_05267	97.8	1.1e-26	0.962	0.893	0.640	UniRef:UniRef50_A0A286T802
contig_1	cds	5575959	5576573	-	OIFKLK_05268	307.0	1.3e-105	0.990	0.962	0.777	UniRef:UniRef50_A0A1Q8ZRY0
contig_1	cds	5576634	5577851	-	OIFKLK_05269	655.0	1.4e-235	1.0	0.828	0.770	UniRef:UniRef50_A0A809SZN4
contig_1	cds	5577848	5578756	-	OIFKLK_05270	535.0	6.2e-192	0.944	0.819	0.951	UniRef:UniRef50_A0A7W5YNY1
contig_1	cds	5578759	5580438	-	OIFKLK_05271	798.0	3.5e-289	0.816	0.923	0.884	UniRef:UniRef50_Q0ZKU1
contig_1	cds	5580728	5581294	-	OIFKLK_05272	330.0	3.5e-115	0.957	0.900	0.994	UniRef:UniRef50_N2IK67
contig_1	cds	5581309	5582085	-	OIFKLK_05273	334.0	5.2e-114	0.996	0.860	0.658	UniRef:UniRef50_A0A853T4D8
contig_1	cds	5582145	5582729	-	OIFKLK_05274	231.0	1.3e-75	0.979	0.888	0.595	UniRef:UniRef50_A0A4P7RDA7
contig_1	cds	5582726	5583406	-	OIFKLK_05275	239.0	9.0e-78	0.996	0.904	0.538	UniRef:UniRef50_A0A1A6C2J0
contig_1	cds	5583587	5583814	+	OIFKLK_05276	-	-	-	-	-	-
contig_1	cds	5583908	5584246	+	OIFKLK_05277	140.0	1.4e-42	1.018	0.884	0.667	UniRef:UniRef50_W2DVX5
contig_1	cds	5584333	5584482	+	OIFKLK_05278	-	-	-	-	-	-
contig_1	cds	5584500	5584856	+	OIFKLK_05279	-	-	-	-	-	-
contig_1	cds	5584867	5585253	+	OIFKLK_05280	149.0	1.8e-45	0.906	0.879	0.621	UniRef:UniRef50_A0AAD0ZMH3
contig_1	cds	5585250	5585909	+	OIFKLK_05281	-	-	-	-	-	-
contig_1	cds	5585906	5586790	+	OIFKLK_05282	336.0	1.2e-113	1.017	0.895	0.625	UniRef:UniRef50_A9IBC0
contig_1	cds	5586774	5588279	+	OIFKLK_05283	845.0	6.0e-307	1.208	1.0	0.810	UniRef:UniRef50_C1DRB5
contig_1	cds	5588257	5588700	+	OIFKLK_05284	159.0	6.2e-49	1.0	0.880	0.571	UniRef:UniRef50_U3TWU2
contig_1	cds	5588700	5591642	+	OIFKLK_05285	1611.0	0.0	0.837	1.0	0.983	UniRef:UniRef50_A0A2X0QRE7
contig_1	cds	5591639	5591923	+	OIFKLK_05286	105.0	2.3e-29	0.904	0.810	0.612	UniRef:UniRef50_A0A7X1FL88
contig_1	cds	5591920	5592579	+	OIFKLK_05287	424.0	3.0e-151	0.986	0.952	0.968	UniRef:UniRef50_G8CNY3
contig_1	cds	5592576	5592794	-	OIFKLK_05288	111.0	3.1e-32	1.0	0.947	0.764	UniRef:UniRef50_G8CNY2
contig_1	cds	5593610	5594233	-	OIFKLK_05289	350.0	1.6e-122	0.870	0.874	0.972	UniRef:UniRef50_A0A6B1YI37
contig_1	cds	5595362	5596300	+	OIFKLK_05290	541.0	8.2e-196	0.821	1.0	0.996	UniRef:UniRef50_W4SC37
contig_1	cds	5596318	5597700	+	OIFKLK_05291	711.0	7.9e-258	0.870	1.0	0.960	UniRef:UniRef50_A0A839TA60
contig_1	cds	5597700	5598047	+	OIFKLK_05292	206.0	1.6e-68	1.070	1.0	0.894	UniRef:UniRef50_Q1W543
contig_1	cds	5598044	5599558	+	OIFKLK_05293	752.0	1.5e-271	1.010	0.973	0.701	UniRef:UniRef50_A0A5E6YNH7
contig_1	cds	5600026	5600298	+	OIFKLK_05294	166.0	2.0e-53	1.0	0.818	0.978	UniRef:UniRef50_A6V9Y9
contig_1	cds	5600302	5600655	+	OIFKLK_05295	129.0	5.0e-38	0.983	0.943	0.557	UniRef:UniRef50_A0AAX3FUR6
contig_1	cds	5600682	5601596	-	OIFKLK_05296	605.0	3.4e-220	1.0	0.971	1.0	UniRef:UniRef50_A6V9Z1
contig_1	cds	5601622	5601861	-	OIFKLK_05297	167.0	3.4e-54	1.0	0.868	1.0	UniRef:UniRef50_A0A241XF56
contig_1	cds	5601997	5602818	-	OIFKLK_05298	401.0	2.4e-140	0.996	0.907	0.710	UniRef:UniRef50_A0A3M5XKG0
contig_1	cds	5602851	5603159	-	OIFKLK_05299	99.0	1.9e-26	0.931	0.880	0.579	UniRef:UniRef50_A0A2S5KKU0
contig_1	cds	5603544	5605463	+	OIFKLK_05300	1193.0	0.0	1.059	0.994	0.898	UniRef:UniRef50_C3K522
contig_1	cds	5605460	5606740	+	OIFKLK_05301	529.0	4.4e-185	0.965	0.825	0.652	UniRef:UniRef50_Q9F771
contig_1	tRNA	5607111	5607186	-	OIFKLK_05302	90.9	-	-	-	-	-
contig_1	tRNA	5607197	5607273	-	OIFKLK_05303	79.6	-	-	-	-	-
contig_1	tRNA	5607283	5607358	-	OIFKLK_05304	80.7	-	-	-	-	-
contig_1	cds	5607593	5610157	-	OIFKLK_05305	1293.0	0.0	0.988	0.901	0.841	UniRef:UniRef50_Q6LMY0
contig_1	cds	5610313	5611041	-	OIFKLK_05306	334.0	8.9e-115	0.988	0.866	0.669	UniRef:UniRef50_A0A9C9L737
contig_1	cds	5611038	5612000	-	OIFKLK_05307	536.0	1.2e-191	0.988	0.843	0.848	UniRef:UniRef50_P33640
contig_1	cds	5612146	5613171	+	OIFKLK_05308	498.0	4.3e-176	1.0	0.912	0.762	UniRef:UniRef50_P33641
contig_1	cds	5613328	5613573	+	OIFKLK_05309	170.0	2.4e-55	1.0	0.862	1.0	UniRef:UniRef50_C1DPI7
contig_1	cds	5613563	5615155	+	OIFKLK_05310	637.0	7.1e-225	0.991	0.915	0.653	UniRef:UniRef50_P33639
contig_1	cds	5615170	5616507	+	OIFKLK_05311	586.0	1.0e-207	1.061	1.011	0.636	UniRef:UniRef50_Q00934
contig_1	cds	5616553	5617647	-	OIFKLK_05312	526.0	1.1e-186	0.995	0.900	0.710	UniRef:UniRef50_A0A5C5Q0S0
contig_1	cds	5617782	5618291	+	OIFKLK_05313	334.0	1.8e-117	0.994	0.977	1.0	UniRef:UniRef50_Q9HVN0
contig_1	cds	5618397	5618903	+	OIFKLK_05314	283.0	2.9e-97	1.0	1.0	0.881	UniRef:UniRef50_G3XCZ0
contig_1	cds	5618894	5619451	+	OIFKLK_05315	204.0	1.1e-65	0.941	0.897	0.592	UniRef:UniRef50_G3XD84
contig_1	cds	5619448	5620272	+	OIFKLK_05316	517.0	3.7e-186	1.062	1.0	0.935	UniRef:UniRef50_G3XD15
contig_1	cds	5620269	5620856	+	OIFKLK_05317	189.0	3.3e-59	0.995	0.960	0.546	UniRef:UniRef50_Q9HVM9
contig_1	cds	5620868	5624359	+	OIFKLK_05318	1327.0	0.0	1.036	1.008	0.577	UniRef:UniRef50_S0HPF7
contig_1	cds	5624361	5624708	+	OIFKLK_05319	224.0	8.5e-76	1.0	1.0	0.983	UniRef:UniRef50_G3XD55
contig_1	cds	5624705	5625130	+	OIFKLK_05320	259.0	8.7e-89	0.972	0.884	1.0	UniRef:UniRef50_G3XD43
contig_1	cds	5625177	5626121	-	OIFKLK_05321	566.0	1.2e-203	0.994	0.832	0.904	UniRef:UniRef50_P62623
contig_1	cds	5626207	5626647	-	OIFKLK_05322	197.0	5.3e-64	0.973	0.850	0.718	UniRef:UniRef50_A0A558NJ36
contig_1	cds	5626640	5627149	-	OIFKLK_05323	278.0	4.8e-95	0.964	0.845	0.798	UniRef:UniRef50_Q9HVM5
contig_1	cds	5627142	5629973	-	OIFKLK_05324	1082.0	0.0	1.005	0.985	0.559	UniRef:UniRef50_A0A918VM81
contig_1	cds	5629997	5630935	-	OIFKLK_05325	471.0	1.7e-166	0.997	0.896	0.781	UniRef:UniRef50_Q0VSE2
contig_1	cds	5631032	5632528	-	OIFKLK_05326	730.0	9.8e-263	0.994	0.938	0.770	UniRef:UniRef50_A0A2P5SWZ1
contig_1	cds	5632854	5633129	+	OIFKLK_05327	108.0	1.5e-30	1.0	0.812	0.670	UniRef:UniRef50_Q9HVM1
contig_1	cds	5633196	5633660	-	OIFKLK_05328	202.0	1.3e-65	0.955	0.855	0.667	UniRef:UniRef50_A0A1Y6GNS9
contig_1	cds	5633672	5634790	-	OIFKLK_05329	612.0	3.6e-220	1.0	0.884	0.855	UniRef:UniRef50_Q9HVL9
contig_1	cds	5634861	5636081	-	OIFKLK_05330	619.0	7.9e-222	1.0	0.916	0.798	UniRef:UniRef50_Q9HVL8
contig_1	cds	5636223	5636480	-	OIFKLK_05331	75.9	6.5e-18	0.835	0.855	0.549	UniRef:UniRef50_Q73LW3
contig_1	cds	5636504	5636815	-	OIFKLK_05332	116.0	3.6e-33	1.0	0.805	0.534	UniRef:UniRef50_Q0VSE8
contig_1	cds	5637056	5638024	+	OIFKLK_05333	495.0	1.7e-175	1.165	1.0	0.728	UniRef:UniRef50_A0A0R2YIS3
contig_1	cds	5638162	5638386	+	OIFKLK_05334	137.0	1.1e-42	1.0	0.914	0.878	UniRef:UniRef50_A4VI50
contig_1	ncRNA	5638390	5638514	+	OIFKLK_05335	132.2	1.0e-17	-	-	-	RFAM:RF02809
contig_1	cds	5638729	5640756	+	OIFKLK_05336	921.0	0.0	0.981	0.852	0.659	UniRef:UniRef50_A0A376AE57
contig_1	cds	5640826	5641443	-	OIFKLK_05337	319.0	6.9e-110	1.0	0.861	0.795	UniRef:UniRef50_Q9HVL2
contig_1	cds	5641528	5641833	-	OIFKLK_05338	202.0	1.7e-67	1.0	0.871	1.0	UniRef:UniRef50_Q9HVL1
contig_1	cds	5642090	5642578	-	OIFKLK_05339	222.0	7.2e-74	0.846	0.986	0.832	UniRef:UniRef50_A0A655E1W3
contig_1	cds	5642752	5643093	-	OIFKLK_05340	205.0	2.2e-68	1.0	1.0	0.850	UniRef:UniRef50_M4WVQ6
contig_1	cds	5643244	5645697	-	OIFKLK_05341	1565.0	0.0	1.0	0.852	0.998	UniRef:UniRef50_A0A5P9C6H5
contig_1	cds	5645796	5646122	-	OIFKLK_05342	194.0	5.5e-64	1.093	1.0	0.907	UniRef:UniRef50_A0A024HMS1
contig_1	cds	5646357	5646845	+	OIFKLK_05343	158.0	4.0e-48	1.0	0.988	0.519	UniRef:UniRef50_A0A024HNQ4
contig_1	cds	5646904	5648760	+	OIFKLK_05344	928.0	0.0	1.0	0.931	0.710	UniRef:UniRef50_Q88Q20
contig_1	cds	5648754	5649308	-	OIFKLK_05345	210.0	9.8e-68	0.989	0.901	0.560	UniRef:UniRef50_N8ZKQ6
contig_1	cds	5649364	5650959	-	OIFKLK_05346	745.0	4.6e-267	1.008	0.886	0.705	UniRef:UniRef50_P38035
contig_1	tRNA	5651274	5651347	+	OIFKLK_05347	51.3	-	-	-	-	-
contig_1	cds	5651619	5652764	+	OIFKLK_05348	390.0	8.5e-133	1.026	0.997	0.547	UniRef:UniRef50_V5TUZ9
contig_1	cds	5652820	5654034	+	OIFKLK_05349	503.0	3.9e-176	1.010	0.905	0.625	UniRef:UniRef50_A0A5E7DVA3
contig_1	cds	5654071	5654883	+	OIFKLK_05350	277.0	1.6e-91	0.933	0.878	0.595	UniRef:UniRef50_Q9HVK0
contig_1	cds	5654880	5655905	+	OIFKLK_05351	384.0	1.7e-131	0.985	0.911	0.610	UniRef:UniRef50_Q9HVJ9
contig_1	cds	5656007	5656384	+	OIFKLK_05352	146.0	1.1e-44	0.896	0.882	0.616	UniRef:UniRef50_A0A1M7PC28
contig_1	cds	5656508	5657548	+	OIFKLK_05353	378.0	1.0e-128	0.931	0.852	0.547	UniRef:UniRef50_A0A7G1QAR9
contig_1	cds	5657607	5658944	-	OIFKLK_05354	629.0	2.2e-226	0.818	1.0	0.852	UniRef:UniRef50_W9TG90
contig_1	cds	5659240	5660676	-	OIFKLK_05355	561.0	4.8e-197	1.052	1.018	0.592	UniRef:UniRef50_A0A1L7FWQ7
contig_1	cds	5660891	5661379	-	OIFKLK_05356	285.0	2.5e-98	0.994	0.920	0.981	UniRef:UniRef50_A0A0D0TGE0
contig_1	cds	5661976	5663253	-	OIFKLK_05357	384.0	4.2e-129	0.908	0.891	0.552	UniRef:UniRef50_A0A0X7K1C1
contig_1	cds	5663243	5664724	-	OIFKLK_05358	850.0	0.0	0.966	0.840	0.979	UniRef:UniRef50_A0A2S3WWH0
contig_1	cds	5664717	5665910	-	OIFKLK_05359	435.0	3.6e-150	0.980	0.975	0.599	UniRef:UniRef50_A0A2G0X9S4
contig_1	cds	5665907	5666620	-	OIFKLK_05360	315.0	8.6e-108	0.958	0.987	0.722	UniRef:UniRef50_A7MJX9
contig_1	cds	5667100	5668764	-	OIFKLK_05361	814.0	3.7e-294	0.993	0.937	0.747	UniRef:UniRef50_A0A371QPE2
